"NODC","RACE","NORPAC","NAME","IDLEVEL","MSVPA_PRED","MSVPA_PREY","ECOPATH_PRED","ECOPATH_PREY.x","GOAPOLL_PRED","GOAPOLL_PREY","BSIERP_PRED","BSIERP_PREY","NODC_CODE","BASE_NAME","LENFEST_NAME","WEBSITE_NAME","CRAB_TEAM","ECOPATH_PREY.y","EBS_CRAB","GOA_MED","HUDSON","EGOA","TROY","SSC_2023"
5507010000,74050,1,"Mytilidae (mussel)",0,NA,"MISC. PREY","Clam","Clam",NA,"INFAUNA",NA,"INFAUNA",5507010000,"Mytilidae (mussel)","Mussels","Bivalvia","Bivalvia","Clam","Epifauna","Infauna","benthos","Infauna","benthos","benthos"
5507010601,74060,1,"Modiolus modiolus (Horse mussel)",0,NA,"MISC. PREY","Clam","Clam",NA,"INFAUNA",NA,"INFAUNA",5507010601,"Modiolus modiolus (Horse mussel)","Mussels","Bivalvia","Bivalvia","Clam","Epifauna","Infauna","benthos","Infauna","benthos","benthos"
5509050000,74100,1,"Pectinidae (scallops)",0,NA,"MISC. PREY","Clam","Clam",NA,"INFAUNA",NA,"INFAUNA",5509050000,"Pectinidae (scallops)","Scallops","Bivalvia","Bivalvia","Clam","Epifauna","Infauna","benthos","Infauna","benthos","benthos"
5509050100,74104,1,"Chlamys sp. (scallop)",0,NA,"MISC. PREY","Clam","Clam",NA,"INFAUNA",NA,"INFAUNA",5509050100,"Chlamys sp. (scallop)","Scallops","Bivalvia","Bivalvia","Clam","Epifauna","Infauna","benthos","Infauna","benthos","benthos"
5509050200,74176,1,"Cyclopecten sp. (scallop)",0,NA,"MISC. PREY","Clam","Clam",NA,"INFAUNA",NA,"INFAUNA",5509050200,"Cyclopecten sp. (scallop)","Scallops","Bivalvia","Bivalvia","Clam","Epifauna","Infauna","benthos","Infauna","benthos","benthos"
5509050400,NA,1,"Pecten sp. (scallop)",0,NA,"MISC. PREY","Clam","Clam",NA,"INFAUNA",NA,"INFAUNA",5509050400,"Pecten sp. (scallop)","Scallops","Bivalvia","Bivalvia","Clam","Epifauna","Infauna","benthos","Infauna","benthos","benthos"
5509090101,75600,1,"Pododesmus macrochisma (rock jingle)",0,NA,"MISC. PREY","Clam","Clam",NA,"INFAUNA",NA,"INFAUNA",5509090101,"Pododesmus macrochisma (rock jingle)","Nuculoida_clam","Bivalvia","Bivalvia","Clam","Epifauna","Infauna","benthos","Infauna","benthos","benthos"
5.515e+09,NA,1,"Veneroida (clam)",0,NA,"MISC. PREY","Clam","Clam",NA,"INFAUNA",NA,"INFAUNA",5.515e+09,"Veneroida (clam)","Veneroida","Bivalvia","Bivalvia","Clam","Epifauna","Infauna","benthos","Infauna","benthos","benthos"
5515010000,NA,1,"Lucinidae (clam)",0,NA,"MISC. PREY","Clam","Clam",NA,"INFAUNA",NA,"INFAUNA",5515010000,"Lucinidae (clam)","Veneroida","Bivalvia","Bivalvia","Clam","Epifauna","Infauna","benthos","Infauna","benthos","benthos"
5515010300,NA,1,"Lucina sp. (clam)",0,NA,"MISC. PREY","Clam","Clam",NA,"INFAUNA",NA,"INFAUNA",5515010300,"Lucina sp. (clam)","Veneroida","Bivalvia","Bivalvia","Clam","Epifauna","Infauna","benthos","Infauna","benthos","benthos"
5515100201,NA,1,"Odontogena borealis (clam)",0,NA,"MISC. PREY","Clam","Clam",NA,"INFAUNA",NA,"INFAUNA",5515100201,"Odontogena borealis (clam)","Veneroida","Bivalvia","Bivalvia","Clam","Epifauna","Infauna","benthos","Infauna","benthos","benthos"
5515170100,74656,1,"Cyclocardia sp. (cardita clam)",0,NA,"MISC. PREY","Clam","Clam",NA,"INFAUNA",NA,"INFAUNA",5515170100,"Cyclocardia sp. (cardita clam)","Veneroida","Bivalvia","Bivalvia","Clam","Epifauna","Infauna","benthos","Infauna","benthos","benthos"
5515170102,74655,1,"Cyclocardia crebricostata (thickribbed cardita)",0,NA,"MISC. PREY","Clam","Clam",NA,"INFAUNA",NA,"INFAUNA",5515170102,"Cyclocardia crebricostata (thickribbed cardita)","Veneroida","Bivalvia","Bivalvia","Clam","Epifauna","Infauna","benthos","Infauna","benthos","benthos"
5515170105,74654,1,"Cyclocardia crassidens",0,NA,"MISC. PREY","Clam","Clam",NA,"INFAUNA",NA,"INFAUNA",5515170105,"Cyclocardia crassidens","Veneroida","Bivalvia","Bivalvia","Clam","Epifauna","Infauna","benthos","Infauna","benthos","benthos"
5515190100,74640,1,"Astarte sp. (clam)",0,NA,"MISC. PREY","Clam","Clam",NA,"INFAUNA",NA,"INFAUNA",5515190100,"Astarte sp. (clam)","Veneroida","Bivalvia","Bivalvia","Clam","Epifauna","Infauna","benthos","Infauna","benthos","benthos"
5515220000,NA,1,"Cardiidae (cockles)",0,NA,"MISC. PREY","Clam","Clam",NA,"INFAUNA",NA,"INFAUNA",5515220000,"Cardiidae (cockles)","Veneroida","Bivalvia","Bivalvia","Clam","Epifauna","Infauna","benthos","Infauna","benthos","benthos"
5515220100,74980,1,"Clinocardium sp. (cockle)",0,NA,"MISC. PREY","Clam","Clam",NA,"INFAUNA",NA,"INFAUNA",5515220100,"Clinocardium sp. (cockle)","Veneroida","Bivalvia","Bivalvia","Clam","Epifauna","Infauna","benthos","Infauna","benthos","benthos"
5515220101,74983,1,"Clinocardium ciliatum (Iceland cockle)",0,NA,"MISC. PREY","Clam","Clam",NA,"INFAUNA",NA,"INFAUNA",5515220101,"Clinocardium ciliatum (Iceland cockle)","Veneroida","Bivalvia","Bivalvia","Clam","Epifauna","Infauna","benthos","Infauna","benthos","benthos"
5515220201,NA,1,"Serripes groenlandicus (Greenland cockle)",0,NA,"MISC. PREY","Clam","Clam",NA,"INFAUNA",NA,"INFAUNA",5515220201,"Serripes groenlandicus (Greenland cockle)","Veneroida","Bivalvia","Bivalvia","Clam","Epifauna","Infauna","benthos","Infauna","benthos","benthos"
5515220701,NA,1,"Trachycardium muricatum (clam)",0,NA,"MISC. PREY","Clam","Clam",NA,"INFAUNA",NA,"INFAUNA",5515220701,"Trachycardium muricatum (clam)","Veneroida","Bivalvia","Bivalvia","Clam","Epifauna","Infauna","benthos","Infauna","benthos","benthos"
5515250100,NA,1,"Spisula sp. (clam)",0,NA,"MISC. PREY","Clam","Clam",NA,"INFAUNA",NA,"INFAUNA",5515250100,"Spisula sp. (clam)","Veneroida","Bivalvia","Bivalvia","Clam","Epifauna","Infauna","benthos","Infauna","benthos","benthos"
5515250101,NA,1,"Spisula polynyma (clam)",0,NA,"MISC. PREY","Clam","Clam",NA,"INFAUNA",NA,"INFAUNA",5515250101,"Spisula polynyma (clam)","Veneroida","Bivalvia","Bivalvia","Clam","Epifauna","Infauna","benthos","Infauna","benthos","benthos"
5515250200,NA,1,"Tresus sp. (clam)",0,NA,"MISC. PREY","Clam","Clam",NA,"INFAUNA",NA,"INFAUNA",5515250200,"Tresus sp. (clam)","Veneroida","Bivalvia","Bivalvia","Clam","Epifauna","Infauna","benthos","Infauna","benthos","benthos"
5515290100,NA,1,"Siliqua sp.(razor clam)",0,NA,"MISC. PREY","Clam","Clam",NA,"INFAUNA",NA,"INFAUNA",5515290100,"Siliqua sp.(razor clam)","Veneroida","Bivalvia","Bivalvia","Clam","Epifauna","Infauna","benthos","Infauna","benthos","benthos"
5515290102,NA,1,"Siliqua alta (northern razor clam)",0,NA,"MISC. PREY","Clam","Clam",NA,"INFAUNA",NA,"INFAUNA",5515290102,"Siliqua alta (northern razor clam)","Veneroida","Bivalvia","Bivalvia","Clam","Epifauna","Infauna","benthos","Infauna","benthos","benthos"
5515310000,NA,1,"Tellinidae (clam)",0,NA,"MISC. PREY","Clam","Clam",NA,"INFAUNA",NA,"INFAUNA",5515310000,"Tellinidae (clam)","Veneroida","Bivalvia","Bivalvia","Clam","Epifauna","Infauna","benthos","Infauna","benthos","benthos"
5515310100,75240,1,"Macoma sp. (clam)",0,NA,"MISC. PREY","Clam","Clam",NA,"INFAUNA",NA,"INFAUNA",5515310100,"Macoma sp. (clam)","Veneroida","Bivalvia","Bivalvia","Clam","Epifauna","Infauna","benthos","Infauna","benthos","benthos"
5515310200,NA,1,"Tellina sp. (clam)",0,NA,"MISC. PREY","Clam","Clam",NA,"INFAUNA",NA,"INFAUNA",5515310200,"Tellina sp. (clam)","Veneroida","Bivalvia","Bivalvia","Clam","Epifauna","Infauna","benthos","Infauna","benthos","benthos"
5515470800,NA,1,"Tapes sp. (Manila clam)",0,NA,"MISC. PREY","Clam","Clam",NA,"INFAUNA",NA,"INFAUNA",5515470800,"Tapes sp. (Manila clam)","Veneroida","Bivalvia","Bivalvia","Clam","Epifauna","Infauna","benthos","Infauna","benthos","benthos"
5517010000,NA,1,"Myidae (clam)",0,NA,"MISC. PREY","Clam","Clam",NA,"INFAUNA",NA,"INFAUNA",5517010000,"Myidae (clam)","Veneroida","Bivalvia","Bivalvia","Clam","Epifauna","Infauna","benthos","Infauna","benthos","benthos"
5517010200,75330,1,"Mya sp. (soft shell clam)",0,NA,"MISC. PREY","Clam","Clam",NA,"INFAUNA",NA,"INFAUNA",5517010200,"Mya sp. (soft shell clam)","Veneroida","Bivalvia","Bivalvia","Clam","Epifauna","Infauna","benthos","Infauna","benthos","benthos"
5520100100,75551,1,"Cardiomya sp. (clam)",0,NA,"MISC. PREY","Clam","Clam",NA,"INFAUNA",NA,"INFAUNA",5520100100,"Cardiomya sp. (clam)","Veneroida","Bivalvia","Bivalvia","Clam","Epifauna","Infauna","benthos","Infauna","benthos","benthos"
5.6e+09,NA,1,"Scaphopoda",0,NA,"MISC. PREY","Clam","Clam",NA,"INFAUNA",NA,"INFAUNA",5.6e+09,"Scaphopoda","Scaphopoda","Misc Mollusca","Other","Clam","Epifauna","Infauna","benthos","Infauna","benthos","benthos"
5602040100,77015,1,"Cadulus sp. (scaphopod)",0,NA,"MISC. PREY","Clam","Clam",NA,"INFAUNA",NA,"INFAUNA",5602040100,"Cadulus sp. (scaphopod)","Scaphopoda","Misc Mollusca","Other","Clam","Epifauna","Infauna","benthos","Infauna","benthos","benthos"
5.7e+09,78000,1,"Cephalopoda (squid and octopus)",0,NA,"MISC. PREY","Gen. Cephalopod","Gen. Cephalopod",NA,"CEPHALOPOD",NA,"CEPHALOPOD",5.7e+09,"Cephalopoda (squid and octopus)","General_Cephalopod","Misc Cephalopoda","Other","Gen. Cephalopod","Forage.fish","Squids","squids","Squid","fish_other","squids"
5704020101,NA,1,"Rossia pacifica (eastern Pacific bobtail)",0,NA,"MISC. PREY","Squid","Squid",NA,"CEPHALOPOD",NA,"Squid",5704020101,"Rossia pacifica (eastern Pacific bobtail)","Misc_squid","Misc Cephalopoda","Teuthida","Squid","Forage.fish","Squids","squids","Squid","fish_other","squids"
5.705e+09,NA,1,"Teuthida (squid)",0,NA,"MISC. PREY","Squid","Squid",NA,"CEPHALOPOD",NA,"Squid",5.705e+09,"Teuthida (squid)","Misc_squid","Teuthida","Teuthida","Squid","Forage.fish","Squids","squids","Squid","fish_other","squids"
5.706e+09,NA,1,"Myopsida (squid)",0,NA,"MISC. PREY","Squid","Squid",NA,"CEPHALOPOD",NA,"Squid",5.706e+09,"Myopsida (squid)","Misc_squid","Teuthida","Teuthida","Squid","Forage.fish","Squids","squids","Squid","fish_other","squids"
5706010000,NA,1,"Loliginidae (squid)",0,NA,"MISC. PREY","Squid","Squid",NA,"CEPHALOPOD",NA,"Squid",5706010000,"Loliginidae (squid)","Misc_squid","Teuthida","Teuthida","Squid","Forage.fish","Squids","squids","Squid","fish_other","squids"
5706010100,NA,1,"Loligo sp. (squid)",0,NA,"MISC. PREY","Squid","Squid",NA,"CEPHALOPOD",NA,"Squid",5706010100,"Loligo sp. (squid)","Misc_squid","Teuthida","Teuthida","Squid","Forage.fish","Squids","squids","Squid","fish_other","squids"
5706010101,NA,1,"Loligo opalescens (squid)",0,NA,"MISC. PREY","Squid","Squid",NA,"CEPHALOPOD",NA,"Squid",5706010101,"Loligo opalescens (squid)","Misc_squid","Teuthida","Teuthida","Squid","Forage.fish","Squids","squids","Squid","fish_other","squids"
5.707e+09,NA,1,"Oegopsida (squid)",0,NA,"MISC. PREY","Squid","Squid",NA,"CEPHALOPOD",NA,"Squid",5.707e+09,"Oegopsida (squid)","Misc_squid","Teuthida","Teuthida","Squid","Forage.fish","Squids","squids","Squid","fish_other","squids"
5707020103,79352,1,"Abraliopsis felis (squid)",0,NA,"MISC. PREY","Squid","Squid",NA,"CEPHALOPOD",NA,"Squid",5707020103,"Abraliopsis felis (squid)","Misc_squid","Teuthida","Teuthida","Squid","Forage.fish","Squids","squids","Squid","fish_other","squids"
5707030000,79199,1,"Gonatidae (squid)",0,NA,"MISC. PREY","Squid","Squid",NA,"CEPHALOPOD",NA,"Squid",5707030000,"Gonatidae (squid)","Gonatidae","Teuthida","Teuthida","Squid","Forage.fish","Squids","squids","Squid","fish_other","squids"
5707030100,79250,1,"Gonatopsis sp. (squid)",0,NA,"MISC. PREY","Squid","Squid",NA,"CEPHALOPOD",NA,"Squid",5707030100,"Gonatopsis sp. (squid)","Gonatidae","Teuthida","Teuthida","Squid","Forage.fish","Squids","squids","Squid","fish_other","squids"
5707030102,79252,1,"Gonatopsis borealis (squid)",0,NA,"MISC. PREY","Squid","Squid",NA,"CEPHALOPOD",NA,"Squid",5707030102,"Gonatopsis borealis (squid)","Gonatidae","Teuthida","Teuthida","Squid","Forage.fish","Squids","squids","Squid","fish_other","squids"
5707030200,79200,1,"Gonatus sp. (squid)",0,NA,"MISC. PREY","Squid","Squid",NA,"CEPHALOPOD",NA,"Squid",5707030200,"Gonatus sp. (squid)","Gonatidae","Teuthida","Teuthida","Squid","Forage.fish","Squids","squids","Squid","fish_other","squids"
5707030202,NA,1,"Gonatus magister (squid)",0,NA,"MISC. PREY","Squid","Squid",NA,"CEPHALOPOD",NA,"Squid",5707030202,"Gonatus magister (squid)","Gonatidae","Teuthida","Teuthida","Squid","Forage.fish","Squids","squids","Squid","fish_other","squids"
5707030205,79202,1,"Gonatus berryi (squid)",0,NA,"MISC. PREY","Squid","Squid",NA,"CEPHALOPOD",NA,"Squid",5707030205,"Gonatus berryi (squid)","Gonatidae","Teuthida","Teuthida","Squid","Forage.fish","Squids","squids","Squid","fish_other","squids"
5707030206,79201,1,"Gonatus onyx (squid)",0,NA,"MISC. PREY","Squid","Squid",NA,"CEPHALOPOD",NA,"Squid",5707030206,"Gonatus onyx (squid)","Gonatidae","Teuthida","Teuthida","Squid","Forage.fish","Squids","squids","Squid","fish_other","squids"
5707030207,79211,1,"Berryteuthis anonychus (formerly Gonatus)",0,NA,"MISC. PREY","Squid","Squid",NA,"CEPHALOPOD",NA,"Squid",5707030207,"Berryteuthis anonychus (formerly Gonatus)","Gonatidae","Teuthida","Teuthida","Squid","Forage.fish","Squids","squids","Squid","fish_other","squids"
5707030300,NA,1,"Berryteuthis sp. (squid)",0,NA,"MISC. PREY","Squid","Squid",NA,"CEPHALOPOD",NA,"Squid",5707030300,"Berryteuthis sp. (squid)","Gonatidae","Teuthida","Teuthida","Squid","Forage.fish","Squids","squids","Squid","fish_other","squids"
5707030301,79210,1,"Berryteuthis magister (squid)",0,NA,"MISC. PREY","Squid","Squid",NA,"CEPHALOPOD",NA,"Squid",5707030301,"Berryteuthis magister (squid)","Gonatidae","Teuthida","Teuthida","Squid","Forage.fish","Squids","squids","Squid","fish_other","squids"
5707040100,NA,1,"Octopoteuthis sp. (octopopteuthid squid)",0,NA,"MISC. PREY","Squid","Squid",NA,"CEPHALOPOD",NA,"Squid",5707040100,"Octopoteuthis sp. (octopopteuthid squid)","Misc_squid","Teuthida","Teuthida","Squid","Forage.fish","Squids","squids","Squid","fish_other","squids"
5707040103,79504,1,"Octopoteuthis deletron (octopoteuthid squid)",0,NA,"MISC. PREY","Squid","Squid",NA,"CEPHALOPOD",NA,"Squid",5707040103,"Octopoteuthis deletron (octopoteuthid squid)","Misc_squid","Teuthida","Teuthida","Squid","Forage.fish","Squids","squids","Squid","fish_other","squids"
5707050000,NA,1,"Onychoteuthidae",0,NA,"MISC. PREY","Squid","Squid",NA,"CEPHALOPOD",NA,"Squid",5707050000,"Onychoteuthidae","Misc_squid","Teuthida","Teuthida","Squid","Forage.fish","Squids","squids","Squid","fish_other","squids"
5707050101,79302,1,"Moroteuthis robusta (squid)",0,NA,"MISC. PREY","Squid","Squid",NA,"CEPHALOPOD",NA,"Squid",5707050101,"Moroteuthis robusta (squid)","Misc_squid","Teuthida","Teuthida","Squid","Forage.fish","Squids","squids","Squid","fish_other","squids"
5707050200,NA,1,"Onychoteuthis sp. (squid)",0,NA,"MISC. PREY","Squid","Squid",NA,"CEPHALOPOD",NA,"Squid",5707050200,"Onychoteuthis sp. (squid)","Misc_squid","Teuthida","Teuthida","Squid","Forage.fish","Squids","squids","Squid","fish_other","squids"
5707050203,78312,1,"Onychoteuthis borealijaponica (squid)",0,NA,"MISC. PREY","Squid","Squid",NA,"CEPHALOPOD",NA,"Squid",5707050203,"Onychoteuthis borealijaponica (squid)","Misc_squid","Teuthida","Teuthida","Squid","Forage.fish","Squids","squids","Squid","fish_other","squids"
5707110100,79509,1,"Histeoteuthis sp. (squid)",0,NA,"MISC. PREY","Squid","Squid",NA,"CEPHALOPOD",NA,"Squid",5707110100,"Histeoteuthis sp. (squid)","Misc_squid","Teuthida","Teuthida","Squid","Forage.fish","Squids","squids","Squid","fish_other","squids"
5707110107,79510,1,"Histioteuthis heteropsis (histiotheuthid squid)",0,NA,"MISC. PREY","Squid","Squid",NA,"CEPHALOPOD",NA,"Squid",5707110107,"Histioteuthis heteropsis (histiotheuthid squid)","Misc_squid","Teuthida","Teuthida","Squid","Forage.fish","Squids","squids","Squid","fish_other","squids"
5707150402,79260,1,"Ommastrephes bartrami (neon flying Squid)",0,NA,"MISC. PREY","Squid","Squid",NA,"CEPHALOPOD",NA,"Squid",5707150402,"Ommastrephes bartrami (neon flying Squid)","Misc_squid","Teuthida","Teuthida","Squid","Forage.fish","Squids","squids","Squid","fish_other","squids"
5707150501,79365,1,"Dosidicus gigas (giant squid)",0,NA,"MISC. PREY","Squid","Squid",NA,"CEPHALOPOD",NA,"Squid",5707150501,"Dosidicus gigas (giant squid)","Misc_squid","Teuthida","Teuthida","Squid","Forage.fish","Squids","squids","Squid","fish_other","squids"
5707170100,79403,1,"Chirotheuthis sp. (chiroteuthid squid)",0,NA,"MISC. PREY","Squid","Squid",NA,"CEPHALOPOD",NA,"Squid",5707170100,"Chirotheuthis sp. (chiroteuthid squid)","Misc_squid","Teuthida","Teuthida","Squid","Forage.fish","Squids","squids","Squid","fish_other","squids"
5707170103,79404,1,"Chirotheuthis calyx (chirotheuthid squid)",0,NA,"MISC. PREY","Squid","Squid",NA,"CEPHALOPOD",NA,"Squid",5707170103,"Chirotheuthis calyx (chirotheuthid squid)","Misc_squid","Teuthida","Teuthida","Squid","Forage.fish","Squids","squids","Squid","fish_other","squids"
5707230301,NA,1,"Taonius pavo (squid)",0,NA,"MISC. PREY","Squid","Squid",NA,"CEPHALOPOD",NA,"Squid",5707230301,"Taonius pavo (squid)","Misc_squid","Teuthida","Teuthida","Squid","Forage.fish","Squids","squids","Squid","fish_other","squids"
5707230800,NA,1,"Galiteathis sp. (cranchiid squid)",0,NA,"MISC. PREY","Squid","Squid",NA,"CEPHALOPOD",NA,"Squid",5707230800,"Galiteathis sp. (cranchiid squid)","Misc_squid","Teuthida","Teuthida","Squid","Forage.fish","Squids","squids","Squid","fish_other","squids"
5707230901,79443,1,"Belonella borealis (cranchiid squid)",0,NA,"MISC. PREY","Squid","Squid",NA,"CEPHALOPOD",NA,"Squid",5707230901,"Belonella borealis (cranchiid squid)","Misc_squid","Teuthida","Teuthida","Squid","Forage.fish","Squids","squids","Squid","fish_other","squids"
5707240101,NA,1,"Vampycoteuthis infernalis (vampire squid)",0,NA,"MISC. PREY","Squid","Squid",NA,"CEPHALOPOD",NA,"Squid",5707240101,"Vampycoteuthis infernalis (vampire squid)","Misc_squid","Teuthida","Teuthida","Squid","Forage.fish","Squids","squids","Squid","fish_other","squids"
5.708e+09,NA,1,"Octopoda (octopus)",0,NA,"MISC. PREY","Octopus","Octopus",NA,"CEPHALOPOD",NA,"Octopus",5.708e+09,"Octopoda (octopus)","Octopoda","Octopoda","Octopoda","Octopus","Octopus","Motile.epifauna","benthos","Octopus","benthos","Octopus"
5708010000,78010,1,"Octopodidae (octopus)",0,NA,"MISC. PREY","Octopus","Octopus",NA,"CEPHALOPOD",NA,"Octopus",5708010000,"Octopodidae (octopus)","Octopoda","Octopoda","Octopoda","Octopus","Octopus","Motile.epifauna","benthos","Octopus","benthos","Octopus"
5708010199,78012,1,"Benthoctopus leioderma",0,NA,"MISC. PREY","Octopus","Octopus",NA,"CEPHALOPOD",NA,"Octopus",5708010199,"Benthoctopus leioderma","Octopoda","Octopoda","Octopoda","Octopus","Octopus","Motile.epifauna","benthos","Octopus","benthos","Octopus"
5708010200,78020,1,"Octopus sp. (octopus)",0,NA,"MISC. PREY","Octopus","Octopus",NA,"CEPHALOPOD",NA,"Octopus",5708010200,"Octopus sp. (octopus)","Octopoda","Octopoda","Octopoda","Octopus","Octopus","Motile.epifauna","benthos","Octopus","benthos","Octopus"
5708010201,NA,1,"Octopus dofleini (giant Pacific octopus)",0,NA,"MISC. PREY","Octopus","Octopus",NA,"CEPHALOPOD",NA,"Octopus",5708010201,"Octopus dofleini (giant Pacific octopus)","Octopoda","Octopoda","Octopoda","Octopus","Octopus","Motile.epifauna","benthos","Octopus","benthos","Octopus"
5708020102,78021,1,"Japatella heathi (octopod)",0,NA,"MISC. PREY","Octopus","Octopus",NA,"CEPHALOPOD",NA,"Octopus",5708020102,"Japatella heathi (octopod)","Octopoda","Octopoda","Octopoda","Octopus","Octopus","Motile.epifauna","benthos","Octopus","benthos","Octopus"
5.9e+09,NA,1,"Arachnida",0,NA,"MISC. PREY","Misc. Crustacean","Misc. Crustacean",NA,"MISC. ZOOP",NA,"MISC. ZOOP",5.9e+09,"Arachnida","Arachnida","Misc Invert","Other","Misc. Crustacean","Epifauna","Infauna","benthos","Infauna","benthos","benthos"
5.905e+09,NA,1,"Scorpiones",0,NA,"MISC. PREY","Misc. Crustacean","Misc. Crustacean",NA,"MISC. ZOOP",NA,"MISC. ZOOP",5.905e+09,"Scorpiones","Scorpiones","Misc Invert","Other","Misc. Crustacean","Epifauna","Infauna","benthos","Infauna","benthos","benthos"
6e+09,69900,1,"Pycnogonida (sea spider)",0,NA,"MISC. PREY","Misc. Crustacean","Misc. Crustacean",NA,"MISC. ZOOP",NA,"MISC. ZOOP",6e+09,"Pycnogonida (sea spider)","Pycnogonida","Misc Invert","Other","Misc. Crustacean","Epifauna","Infauna","benthos","Infauna","benthos","benthos"
6.1e+09,60001,1,"Crustacea",0,NA,"MISC. PREY","Gen. Crustacea","Gen. Crustacea",NA,"MISC. ZOOP",NA,"MISC. ZOOP",6.1e+09,"Crustacea","General_crustacea","Misc Crustacea","Other","Gen. Crustacea","Epifauna","Motile.epifauna","benthos","Motile_epifauna","benthos","benthos"
6109050000,NA,1,"Polyphemidae (cladoceran)",0,NA,"MISC. PREY","Misc. Crustacean","Misc. Crustacean",NA,"MISC. ZOOP",NA,"MISC. ZOOP",6109050000,"Polyphemidae (cladoceran)","Cladocerans","Misc Crustacea","Other","Misc. Crustacean","Epifauna","Infauna","benthos","Infauna","benthos","benthos"
6.11e+09,NA,1,"Ostracoda",0,NA,"MISC. PREY","Misc. Crustacean","Misc. Crustacean",NA,"MISC. ZOOP",NA,"MISC. ZOOP",6.11e+09,"Ostracoda","Ostracoda","Misc Crustacea","Other","Misc. Crustacean","Epifauna","Infauna","benthos","Infauna","benthos","benthos"
6.111e+09,NA,1,"Myodocopa (ostracoda)",0,NA,"MISC. PREY","Misc. Crustacean","Misc. Crustacean",NA,"MISC. ZOOP",NA,"MISC. ZOOP",6.111e+09,"Myodocopa (ostracoda)","Ostracoda","Misc Crustacea","Other","Misc. Crustacean","Epifauna","Infauna","benthos","Infauna","benthos","benthos"
6111020300,NA,1,"Cypridina sp (Ostracoda)",0,NA,"MISC. PREY","Misc. Crustacean","Misc. Crustacean",NA,"MISC. ZOOP",NA,"MISC. ZOOP",6111020300,"Cypridina sp (Ostracoda)","Ostracoda","Misc Crustacea","Other","Misc. Crustacean","Epifauna","Infauna","benthos","Infauna","benthos","benthos"
