"SPECIES_CODE","KINGDOM_TAXON","SUBKINGDOM_TAXON","PHYLUM_TAXON","SUBPHYLUM_TAXON","SUPERCLASS_TAXON","CLASS_TAXON","SUBCLASS_TAXON","INFRACLASS_TAXON","DIVISION_TAXON","SUBDIVISION_TAXON","SUPERORDER_TAXON","ORDER_TAXON","SUBORDER_TAXON","INFRAORDER_TAXON","SUPERFAMILY_TAXON","FAMILY_TAXON","SUBFAMILY_TAXON","TRIBE_TAXON","SUBTRIBE_TAXON","GENUS_TAXON","SUBGENUS_TAXON","SECTION_TAXON","SUBSECTION_TAXON","SPECIES_TAXON","SUBSPECIES_TAXON","REPORT_NAME_SCIENTIFIC"
54000,"Animalia",NA,"Annelida",NA,NA,"Polychaeta","Palpata",NA,NA,NA,NA,"Aciculata","Phyllodocida",NA,NA,"Nereididae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nereididae unid."
54010,"Animalia",NA,"Annelida",NA,NA,"Polychaeta","Palpata",NA,NA,NA,NA,"Aciculata","Phyllodocida",NA,NA,"Nereididae",NA,NA,NA,"Nereis",NA,NA,NA,NA,NA,"Nereis sp."
54015,"Animalia",NA,"Annelida",NA,NA,"Polychaeta","Palpata",NA,NA,NA,NA,"Aciculata","Phyllodocida",NA,NA,"Syllidae",NA,NA,NA,"Amblyosyllis",NA,NA,NA,NA,NA,"Amblyosyllis sp."
54030,"Animalia",NA,"Annelida",NA,NA,"Polychaeta","Palpata",NA,NA,NA,NA,"Aciculata","Phyllodocida",NA,NA,"Nereididae",NA,NA,NA,"Cheilonereis",NA,NA,NA,"cyclurus",NA,"Cheilonereis cyclurus"
55900,"Animalia",NA,"Annelida",NA,NA,"Polychaeta","Palpata",NA,NA,NA,NA,"Aciculata","Phyllodocida",NA,NA,"Phyllodocidae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Phyllodocidae unid."
56300,"Animalia",NA,"Annelida",NA,NA,"Polychaeta","Palpata",NA,NA,NA,NA,"Aciculata","Phyllodocida",NA,NA,"Polynoidae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Polynoidae unid."
56310,"Animalia",NA,"Annelida",NA,NA,"Polychaeta","Palpata",NA,NA,NA,NA,"Aciculata","Phyllodocida",NA,NA,"Polynoidae",NA,NA,NA,"Eunoe",NA,NA,NA,NA,NA,"Eunoe sp."
56311,"Animalia",NA,"Annelida",NA,NA,"Polychaeta","Palpata",NA,NA,NA,NA,"Aciculata","Phyllodocida",NA,NA,"Polynoidae",NA,NA,NA,"Eunoe",NA,NA,NA,"nodosa",NA,"Eunoe nodosa"
56312,"Animalia",NA,"Annelida",NA,NA,"Polychaeta","Palpata",NA,NA,NA,NA,"Aciculata","Phyllodocida",NA,NA,"Polynoidae",NA,NA,NA,"Eunoe",NA,NA,NA,"depressa",NA,"Eunoe depressa"
56313,"Animalia",NA,"Annelida",NA,NA,"Polychaeta","Palpata",NA,NA,NA,NA,"Aciculata","Phyllodocida",NA,NA,"Polynoidae",NA,NA,NA,"Eunoe",NA,NA,NA,"senta",NA,"Eunoe senta"
56321,"Animalia",NA,"Annelida",NA,NA,"Polychaeta","Palpata",NA,NA,NA,NA,"Aciculata","Phyllodocida",NA,NA,"Polynoidae",NA,NA,NA,"Gattyana",NA,NA,NA,"ciliata",NA,"Gattyana ciliata"
57000,"Animalia",NA,"Annelida",NA,NA,"Polychaeta","Palpata",NA,NA,NA,NA,"Canalipalpata","Sabellida",NA,NA,"Sabellidae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sabellidae unid."
57001,"Animalia",NA,"Annelida",NA,NA,"Polychaeta","Palpata",NA,NA,NA,NA,"Canalipalpata","Sabellida",NA,NA,"Sabellidae",NA,NA,NA,"Myxicola",NA,NA,NA,"infundibulum",NA,"Myxicola infundibulum"
57409,"Animalia",NA,"Annelida",NA,NA,"Polychaeta","Palpata",NA,NA,NA,NA,"Canalipalpata","Sabellida",NA,NA,"Serpulidae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Serpulidae unid."
57410,"Animalia",NA,"Annelida",NA,NA,"Polychaeta","Palpata",NA,NA,NA,NA,"Canalipalpata","Sabellida",NA,NA,"Serpulidae",NA,NA,NA,"Serpula",NA,NA,NA,"vermicularis",NA,"Serpula vermicularis"
57411,"Animalia",NA,"Annelida",NA,NA,"Polychaeta","Palpata",NA,NA,NA,NA,"Canalipalpata","Sabellida",NA,NA,"Serpulidae",NA,NA,NA,"Serpula",NA,NA,NA,"columbiana",NA,"Serpula columbiana"
57412,"Animalia",NA,"Annelida",NA,NA,"Polychaeta","Palpata",NA,NA,NA,NA,"Canalipalpata","Sabellida",NA,NA,"Serpulidae",NA,NA,NA,"Serpula",NA,NA,NA,NA,NA,"Serpula sp."
58000,"Animalia",NA,"Annelida",NA,NA,"Polychaeta","Palpata",NA,NA,NA,NA,"Canalipalpata","Terebellida",NA,NA,"Pectinariidae",NA,NA,NA,"Pectinaria",NA,NA,NA,NA,NA,"Pectinaria sp."
58001,"Animalia",NA,"Annelida",NA,NA,"Polychaeta","Palpata",NA,NA,NA,NA,"Canalipalpata","Terebellida",NA,NA,"Pectinariidae",NA,NA,NA,"Cistenides",NA,NA,NA,"granulata",NA,"Cistenides granulata"
58500,"Animalia",NA,"Annelida",NA,NA,"Polychaeta","Palpata",NA,NA,NA,NA,"Canalipalpata","Terebellida",NA,NA,"Flabelligeridae",NA,NA,NA,"Brada",NA,NA,NA,NA,NA,"Brada sp."
58501,"Animalia",NA,"Annelida",NA,NA,"Polychaeta","Palpata",NA,NA,NA,NA,"Canalipalpata","Terebellida",NA,NA,"Sternaspidae",NA,NA,NA,"Sternaspis",NA,NA,NA,NA,NA,"Sternaspis sp."
58502,"Animalia",NA,"Annelida",NA,NA,"Polychaeta","Palpata",NA,NA,NA,NA,"Canalipalpata","Terebellida",NA,NA,"Flabelligeridae",NA,NA,NA,"Brada",NA,NA,NA,"sachalina",NA,"Brada sachalina"
58503,"Animalia",NA,"Annelida",NA,NA,"Polychaeta","Palpata",NA,NA,NA,NA,"Canalipalpata","Terebellida",NA,NA,"Flabelligeridae",NA,NA,NA,"Brada",NA,NA,NA,"granulata",NA,"Brada granulata"
58504,"Animalia",NA,"Annelida",NA,NA,"Polychaeta","Palpata",NA,NA,NA,NA,"Canalipalpata","Terebellida",NA,NA,"Flabelligeridae",NA,NA,NA,"Stylaroides",NA,NA,NA,"plumosa",NA,"Stylaroides plumosa"
58505,"Animalia",NA,"Annelida",NA,NA,"Polychaeta","Palpata",NA,NA,NA,NA,"Canalipalpata","Terebellida",NA,NA,"Flabelligeridae",NA,NA,NA,"Brada",NA,NA,NA,"sp. A",NA,"Brada sp. A"
58506,"Animalia",NA,"Annelida",NA,NA,"Polychaeta","Palpata",NA,NA,NA,NA,"Canalipalpata","Terebellida",NA,NA,"Flabelligeridae",NA,NA,NA,"Brada",NA,NA,NA,"sp. B",NA,"Brada sp. B"
58507,"Animalia",NA,"Annelida",NA,NA,"Polychaeta","Palpata",NA,NA,NA,NA,"Canalipalpata","Terebellida",NA,NA,"Flabelligeridae",NA,NA,NA,"Brada",NA,NA,NA,"sp. C",NA,"Brada sp. C"
58508,"Animalia",NA,"Annelida",NA,NA,"Polychaeta","Palpata",NA,NA,NA,NA,"Canalipalpata","Terebellida",NA,NA,"Flabelligeridae",NA,NA,NA,"Brada",NA,NA,NA,"inhabilis",NA,"Brada inhabilis"
58509,"Animalia",NA,"Annelida",NA,NA,"Polychaeta","Palpata",NA,NA,NA,NA,"Canalipalpata","Terebellida",NA,NA,"Flabelligeridae",NA,NA,NA,"Brada",NA,NA,NA,"villosa",NA,"Brada villosa"
59000,"Animalia",NA,"Annelida",NA,NA,"Polychaeta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Polychaeta unid."
59100,"Animalia",NA,"Annelida",NA,NA,"Clitellata","Hirudinea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hirudinea unid."
59110,"Animalia",NA,"Annelida",NA,NA,"Clitellata","Hirudinea","Euhirudinea",NA,NA,NA,"Rhynchobdellida",NA,NA,NA,"Piscicolidae","Platybdellinae",NA,NA,"Notostomum",NA,NA,NA,NA,NA,"Notostomum sp."
59111,"Animalia",NA,"Annelida",NA,NA,"Clitellata","Hirudinea","Euhirudinea",NA,NA,NA,"Rhynchobdellida",NA,NA,NA,"Piscicolidae","Platybdellinae",NA,NA,"Notostomobdella",NA,NA,NA,"cyclostomum",NA,"Notostomobdella cyclostomum"
59120,"Animalia",NA,"Annelida",NA,NA,"Clitellata","Hirudinea","Euhirudinea",NA,NA,NA,"Rhynchobdellida",NA,NA,NA,"Piscicolidae","Platybdellinae",NA,NA,"Notostomobdella",NA,NA,NA,NA,NA,"Notostomobdella sp."
60001,"Animalia",NA,"Arthropoda","Crustacea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Crustacea unid."
60100,"Animalia",NA,"Arthropoda","Crustacea",NA,"Malacostraca","Eumalacostraca",NA,NA,NA,"Peracarida","Amphipoda",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Amphipoda unid."
60101,"Animalia",NA,"Mollusca",NA,NA,"Gastropoda",NA,NA,NA,NA,NA,"Neotaenioglossa",NA,NA,NA,"Capulidae",NA,NA,NA,"Neoiphinoe",NA,NA,NA,NA,NA,"Neoiphinoe sp."
60102,"Animalia",NA,"Arthropoda","Crustacea",NA,"Malacostraca","Eumalacostraca",NA,NA,NA,"Peracarida","Amphipoda","Gammaridea",NA,NA,"Ampeliscidae",NA,NA,NA,"Ampelisca",NA,NA,NA,NA,NA,"Ampelisca sp."
60104,"Animalia",NA,"Arthropoda","Crustacea",NA,"Malacostraca","Eumalacostraca",NA,NA,NA,"Peracarida","Amphipoda","Gammaridea",NA,NA,"Eusiridae",NA,NA,NA,"Eusirus",NA,NA,NA,NA,NA,"Eusirus sp."
60105,"Animalia",NA,"Arthropoda","Crustacea",NA,"Malacostraca","Eumalacostraca",NA,NA,NA,"Peracarida","Amphipoda","Gammaridea",NA,NA,"Eusiridae",NA,NA,NA,"Eusirus",NA,NA,NA,"cuspidatus",NA,"Eusirus cuspidatus"
60106,"Animalia",NA,"Arthropoda","Crustacea",NA,"Malacostraca","Eumalacostraca",NA,NA,NA,"Peracarida","Amphipoda",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Amphipoda unid."
60107,"Animalia",NA,"Arthropoda","Crustacea",NA,"Malacostraca","Eumalacostraca",NA,NA,NA,"Peracarida","Amphipoda","Gammaridea",NA,NA,"Stegocephalidae",NA,NA,NA,"Stegocephalus",NA,NA,NA,"inflatus",NA,"Stegocephalus inflatus"
60108,"Animalia",NA,"Arthropoda","Crustacea",NA,"Malacostraca","Eumalacostraca",NA,NA,NA,"Peracarida","Amphipoda","Gammaridea",NA,NA,"Stegocephalidae",NA,NA,NA,"Stegocephalus",NA,NA,NA,NA,NA,"Stegocephalus sp."
60109,"Animalia",NA,"Arthropoda","Crustacea",NA,"Malacostraca","Eumalacostraca",NA,NA,NA,"Peracarida","Amphipoda","Gammaridea",NA,NA,"Uristidae",NA,NA,NA,"Anonyx",NA,NA,NA,"nugax",NA,"Anonyx nugax"
60110,"Animalia",NA,"Arthropoda","Crustacea",NA,"Malacostraca","Eumalacostraca",NA,NA,NA,"Peracarida","Amphipoda","Gammaridea","Gammarida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Gammarida unid."
60111,"Animalia",NA,"Arthropoda","Crustacea",NA,"Malacostraca","Eumalacostraca",NA,NA,NA,"Peracarida","Amphipoda","Gammaridea",NA,NA,"Eusiridae",NA,NA,NA,"Rhachotropis",NA,NA,NA,NA,NA,"Rhachotropis sp."
60112,"Animalia",NA,"Arthropoda","Crustacea",NA,"Malacostraca","Eumalacostraca",NA,NA,NA,"Peracarida","Amphipoda","Gammaridea",NA,NA,"Eusiridae",NA,NA,NA,"Rhachotropis",NA,NA,NA,"aculeata",NA,"Rhachotropis aculeata"
60113,"Animalia",NA,"Arthropoda","Crustacea",NA,"Malacostraca","Eumalacostraca",NA,NA,NA,"Peracarida","Amphipoda",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Amphipoda unid."
60114,"Animalia",NA,"Arthropoda","Crustacea",NA,"Malacostraca","Eumalacostraca",NA,NA,NA,"Peracarida","Amphipoda","Gammaridea",NA,NA,"Stegocephalidae",NA,NA,NA,"Stegocephalus",NA,NA,NA,"ampulla",NA,"Stegocephalus ampulla"
30010,"Animalia",NA,"Chordata","Vertebrata","Osteichythyes","Actinopterygii","Neopterygii","Teleostei",NA,NA,"Acanthopterygii","Scorpaeniformes","Scorpaenoidei",NA,NA,"Scorpaenidae",NA,NA,NA,"Sebastolobus",NA,NA,NA,NA,NA,"Sebastolobus sp."
30020,"Animalia",NA,"Chordata","Vertebrata","Osteichythyes","Actinopterygii","Neopterygii","Teleostei",NA,NA,"Acanthopterygii","Scorpaeniformes","Scorpaenoidei",NA,NA,"Scorpaenidae",NA,NA,NA,"Sebastolobus",NA,NA,NA,"alascanus",NA,"Sebastolobus alascanus"
30025,"Animalia",NA,"Chordata","Vertebrata","Osteichythyes","Actinopterygii","Neopterygii","Teleostei",NA,NA,"Acanthopterygii","Scorpaeniformes","Scorpaenoidei",NA,NA,"Scorpaenidae",NA,NA,NA,"Sebastolobus",NA,NA,NA,"macrochir",NA,"Sebastolobus macrochir"
30030,"Animalia",NA,"Chordata","Vertebrata","Osteichythyes","Actinopterygii","Neopterygii","Teleostei",NA,NA,"Acanthopterygii","Scorpaeniformes","Scorpaenoidei",NA,NA,"Scorpaenidae",NA,NA,NA,"Sebastolobus",NA,NA,NA,"altivelis",NA,"Sebastolobus altivelis"
30035,"Animalia",NA,"Chordata","Vertebrata","Osteichythyes","Actinopterygii","Neopterygii","Teleostei",NA,NA,"Acanthopterygii","Scorpaeniformes","Scorpaenoidei",NA,NA,"Scorpaenidae",NA,NA,NA,"Adelosebastes",NA,NA,NA,"latens",NA,"Adelosebastes latens"
30040,"Animalia",NA,"Chordata","Vertebrata","Osteichythyes","Actinopterygii","Neopterygii","Teleostei",NA,NA,"Acanthopterygii","Scorpaeniformes","Scorpaenoidei",NA,NA,"Scorpaenidae",NA,NA,NA,"Sebastes",NA,NA,NA,NA,NA,"Sebastes sp."
30045,"Animalia",NA,"Chordata","Vertebrata","Osteichythyes","Actinopterygii","Neopterygii","Teleostei",NA,NA,"Acanthopterygii","Scorpaeniformes","Scorpaenoidei",NA,NA,"Scorpaenidae",NA,NA,NA,"Sebastes","Sebastomus",NA,NA,"umbrosus",NA,"Sebastes umbrosus"
30050,"Animalia",NA,"Chordata","Vertebrata","Osteichythyes","Actinopterygii","Neopterygii","Teleostei",NA,NA,"Acanthopterygii","Scorpaeniformes","Scorpaenoidei",NA,NA,"Scorpaenidae",NA,NA,NA,"Sebastes",NA,NA,NA,NA,NA,"Sebastes sp."
30051,"Animalia",NA,"Chordata","Vertebrata","Osteichythyes","Actinopterygii","Neopterygii","Teleostei",NA,NA,"Acanthopterygii","Scorpaeniformes","Scorpaenoidei",NA,NA,"Scorpaenidae",NA,NA,NA,"Sebastes",NA,NA,NA,"aleutianus",NA,"Sebastes aleutianus"
30052,"Animalia",NA,"Chordata","Vertebrata","Osteichythyes","Actinopterygii","Neopterygii","Teleostei",NA,NA,"Acanthopterygii","Scorpaeniformes","Scorpaenoidei",NA,NA,"Scorpaenidae",NA,NA,NA,"Sebastes",NA,NA,NA,"melanostictus",NA,"Sebastes melanostictus"
30060,"Animalia",NA,"Chordata","Vertebrata","Osteichythyes","Actinopterygii","Neopterygii","Teleostei",NA,NA,"Acanthopterygii","Scorpaeniformes","Scorpaenoidei",NA,NA,"Scorpaenidae",NA,NA,NA,"Sebastes",NA,NA,NA,"alutus",NA,"Sebastes alutus"
30070,"Animalia",NA,"Chordata","Vertebrata","Osteichythyes","Actinopterygii","Neopterygii","Teleostei",NA,NA,"Acanthopterygii","Scorpaeniformes","Scorpaenoidei",NA,NA,"Scorpaenidae",NA,NA,NA,"Sebastes",NA,NA,NA,"atrovirens",NA,"Sebastes atrovirens"
30080,"Animalia",NA,"Chordata","Vertebrata","Osteichythyes","Actinopterygii","Neopterygii","Teleostei",NA,NA,"Acanthopterygii","Scorpaeniformes","Scorpaenoidei",NA,NA,"Scorpaenidae",NA,NA,NA,"Sebastes",NA,NA,NA,"auriculatus",NA,"Sebastes auriculatus"
30090,"Animalia",NA,"Chordata","Vertebrata","Osteichythyes","Actinopterygii","Neopterygii","Teleostei",NA,NA,"Acanthopterygii","Scorpaeniformes","Scorpaenoidei",NA,NA,"Scorpaenidae",NA,NA,NA,"Sebastes",NA,NA,NA,"aurora",NA,"Sebastes aurora"
30100,"Animalia",NA,"Chordata","Vertebrata","Osteichythyes","Actinopterygii","Neopterygii","Teleostei",NA,NA,"Acanthopterygii","Scorpaeniformes","Scorpaenoidei",NA,NA,"Scorpaenidae",NA,NA,NA,"Sebastes",NA,NA,NA,"brevispinis",NA,"Sebastes brevispinis"
30110,"Animalia",NA,"Chordata","Vertebrata","Osteichythyes","Actinopterygii","Neopterygii","Teleostei",NA,NA,"Acanthopterygii","Scorpaeniformes","Scorpaenoidei",NA,NA,"Scorpaenidae",NA,NA,NA,"Sebastes",NA,NA,NA,"carnatus",NA,"Sebastes carnatus"
30120,"Animalia",NA,"Chordata","Vertebrata","Osteichythyes","Actinopterygii","Neopterygii","Teleostei",NA,NA,"Acanthopterygii","Scorpaeniformes","Scorpaenoidei",NA,NA,"Scorpaenidae",NA,NA,NA,"Sebastes",NA,NA,NA,"caurinus",NA,"Sebastes caurinus"
30130,"Animalia",NA,"Chordata","Vertebrata","Osteichythyes","Actinopterygii","Neopterygii","Teleostei",NA,NA,"Acanthopterygii","Scorpaeniformes","Scorpaenoidei",NA,NA,"Scorpaenidae",NA,NA,NA,"Sebastes","Sebastomus",NA,NA,"chlorostictus",NA,"Sebastes chlorostictus"
30150,"Animalia",NA,"Chordata","Vertebrata","Osteichythyes","Actinopterygii","Neopterygii","Teleostei",NA,NA,"Acanthopterygii","Scorpaeniformes","Scorpaenoidei",NA,NA,"Scorpaenidae",NA,NA,NA,"Sebastes",NA,NA,NA,NA,NA,"Sebastes sp."
30151,"Animalia",NA,"Chordata","Vertebrata","Osteichythyes","Actinopterygii","Neopterygii","Teleostei",NA,NA,"Acanthopterygii","Scorpaeniformes","Scorpaenoidei",NA,NA,"Scorpaenidae",NA,NA,NA,"Sebastes",NA,NA,NA,"ciliatus",NA,"Sebastes ciliatus"
30152,"Animalia",NA,"Chordata","Vertebrata","Osteichythyes","Actinopterygii","Neopterygii","Teleostei",NA,NA,"Acanthopterygii","Scorpaeniformes","Scorpaenoidei",NA,NA,"Scorpaenidae",NA,NA,NA,"Sebastes",NA,NA,NA,"variabilis",NA,"Sebastes variabilis"
30155,"Animalia",NA,"Chordata","Vertebrata","Osteichythyes","Actinopterygii","Neopterygii","Teleostei",NA,NA,"Acanthopterygii","Scorpaeniformes","Scorpaenoidei",NA,NA,"Scorpaenidae",NA,NA,NA,"Sebastes",NA,NA,NA,"chrysomelas",NA,"Sebastes chrysomelas"
30160,"Animalia",NA,"Chordata","Vertebrata","Osteichythyes","Actinopterygii","Neopterygii","Teleostei",NA,NA,"Acanthopterygii","Scorpaeniformes","Scorpaenoidei",NA,NA,"Scorpaenidae",NA,NA,NA,"Sebastes","Sebastomus",NA,NA,"constellatus",NA,"Sebastes constellatus"
30170,"Animalia",NA,"Chordata","Vertebrata","Osteichythyes","Actinopterygii","Neopterygii","Teleostei",NA,NA,"Acanthopterygii","Scorpaeniformes","Scorpaenoidei",NA,NA,"Scorpaenidae",NA,NA,NA,"Sebastes",NA,NA,NA,"crameri",NA,"Sebastes crameri"
30180,"Animalia",NA,"Chordata","Vertebrata","Osteichythyes","Actinopterygii","Neopterygii","Teleostei",NA,NA,"Acanthopterygii","Scorpaeniformes","Scorpaenoidei",NA,NA,"Scorpaenidae",NA,NA,NA,"Sebastes",NA,NA,NA,"dalli",NA,"Sebastes dalli"
30185,"Animalia",NA,"Chordata","Vertebrata","Osteichythyes","Actinopterygii","Neopterygii","Teleostei",NA,NA,"Acanthopterygii","Scorpaeniformes","Scorpaenoidei",NA,NA,"Scorpaenidae",NA,NA,NA,"Sebastes",NA,NA,NA,"diaconus",NA,"Sebastes diaconus"
30190,"Animalia",NA,"Chordata","Vertebrata","Osteichythyes","Actinopterygii","Neopterygii","Teleostei",NA,NA,"Acanthopterygii","Scorpaeniformes","Scorpaenoidei",NA,NA,"Scorpaenidae",NA,NA,NA,"Sebastes",NA,NA,NA,"diploproa",NA,"Sebastes diploproa"
30200,"Animalia",NA,"Chordata","Vertebrata","Osteichythyes","Actinopterygii","Neopterygii","Teleostei",NA,NA,"Acanthopterygii","Scorpaeniformes","Scorpaenoidei",NA,NA,"Scorpaenidae",NA,NA,NA,"Sebastes",NA,NA,NA,"elongatus",NA,"Sebastes elongatus"
30210,"Animalia",NA,"Chordata","Vertebrata","Osteichythyes","Actinopterygii","Neopterygii","Teleostei",NA,NA,"Acanthopterygii","Scorpaeniformes","Scorpaenoidei",NA,NA,"Scorpaenidae",NA,NA,NA,"Sebastes",NA,NA,NA,"emphaeus",NA,"Sebastes emphaeus"
30220,"Animalia",NA,"Chordata","Vertebrata","Osteichythyes","Actinopterygii","Neopterygii","Teleostei",NA,NA,"Acanthopterygii","Scorpaeniformes","Scorpaenoidei",NA,NA,"Scorpaenidae",NA,NA,NA,"Sebastes",NA,NA,NA,"entomelas",NA,"Sebastes entomelas"
30230,"Animalia",NA,"Chordata","Vertebrata","Osteichythyes","Actinopterygii","Neopterygii","Teleostei",NA,NA,"Acanthopterygii","Scorpaeniformes","Scorpaenoidei",NA,NA,"Scorpaenidae",NA,NA,NA,"Sebastes","Sebastomus",NA,NA,"eos",NA,"Sebastes eos"
30240,"Animalia",NA,"Chordata","Vertebrata","Osteichythyes","Actinopterygii","Neopterygii","Teleostei",NA,NA,"Acanthopterygii","Scorpaeniformes","Scorpaenoidei",NA,NA,"Scorpaenidae",NA,NA,NA,"Sebastes",NA,NA,NA,"flavidus",NA,"Sebastes flavidus"
30250,"Animalia",NA,"Chordata","Vertebrata","Osteichythyes","Actinopterygii","Neopterygii","Teleostei",NA,NA,"Acanthopterygii","Scorpaeniformes","Scorpaenoidei",NA,NA,"Scorpaenidae",NA,NA,NA,"Sebastes",NA,NA,NA,"gilli",NA,"Sebastes gilli"
30255,"Animalia",NA,"Chordata","Vertebrata","Osteichythyes","Actinopterygii","Neopterygii","Teleostei",NA,NA,"Acanthopterygii","Scorpaeniformes","Scorpaenoidei",NA,NA,"Scorpaenidae",NA,NA,NA,"Sebastes",NA,NA,NA,"glaucus",NA,"Sebastes glaucus"
30260,"Animalia",NA,"Chordata","Vertebrata","Osteichythyes","Actinopterygii","Neopterygii","Teleostei",NA,NA,"Acanthopterygii","Scorpaeniformes","Scorpaenoidei",NA,NA,"Scorpaenidae",NA,NA,NA,"Sebastes",NA,NA,NA,"goodei",NA,"Sebastes goodei"
30270,"Animalia",NA,"Chordata","Vertebrata","Osteichythyes","Actinopterygii","Neopterygii","Teleostei",NA,NA,"Acanthopterygii","Scorpaeniformes","Scorpaenoidei",NA,NA,"Scorpaenidae",NA,NA,NA,"Sebastes","Sebastomus",NA,NA,"helvomaculatus",NA,"Sebastes helvomaculatus"
30280,"Animalia",NA,"Chordata","Vertebrata","Osteichythyes","Actinopterygii","Neopterygii","Teleostei",NA,NA,"Acanthopterygii","Scorpaeniformes","Scorpaenoidei",NA,NA,"Scorpaenidae",NA,NA,NA,"Sebastes",NA,NA,NA,"hopkinsi",NA,"Sebastes hopkinsi"
30290,"Animalia",NA,"Chordata","Vertebrata","Osteichythyes","Actinopterygii","Neopterygii","Teleostei",NA,NA,"Acanthopterygii","Scorpaeniformes","Scorpaenoidei",NA,NA,"Scorpaenidae",NA,NA,NA,"Sebastes",NA,NA,NA,"jordani",NA,"Sebastes jordani"
30295,"Animalia",NA,"Chordata","Vertebrata","Osteichythyes","Actinopterygii","Neopterygii","Teleostei",NA,NA,"Acanthopterygii","Scorpaeniformes","Scorpaenoidei",NA,NA,"Scorpaenidae",NA,NA,NA,"Sebastes","Sebastomus",NA,NA,"lentiginosus",NA,"Sebastes lentiginosus"
30300,"Animalia",NA,"Chordata","Vertebrata","Osteichythyes","Actinopterygii","Neopterygii","Teleostei",NA,NA,"Acanthopterygii","Scorpaeniformes","Scorpaenoidei",NA,NA,"Scorpaenidae",NA,NA,NA,"Sebastes",NA,NA,NA,"levis",NA,"Sebastes levis"
30315,"Animalia",NA,"Chordata","Vertebrata","Osteichythyes","Actinopterygii","Neopterygii","Teleostei",NA,NA,"Acanthopterygii","Scorpaeniformes","Scorpaenoidei",NA,NA,"Scorpaenidae",NA,NA,NA,"Sebastes",NA,NA,NA,"macdonaldi",NA,"Sebastes macdonaldi"
30320,"Animalia",NA,"Chordata","Vertebrata","Osteichythyes","Actinopterygii","Neopterygii","Teleostei",NA,NA,"Acanthopterygii","Scorpaeniformes","Scorpaenoidei",NA,NA,"Scorpaenidae",NA,NA,NA,"Sebastes",NA,NA,NA,"maliger",NA,"Sebastes maliger"
30330,"Animalia",NA,"Chordata","Vertebrata","Osteichythyes","Actinopterygii","Neopterygii","Teleostei",NA,NA,"Acanthopterygii","Scorpaeniformes","Scorpaenoidei",NA,NA,"Scorpaenidae",NA,NA,NA,"Sebastes",NA,NA,NA,"melanops",NA,"Sebastes melanops"
30340,"Animalia",NA,"Chordata","Vertebrata","Osteichythyes","Actinopterygii","Neopterygii","Teleostei",NA,NA,"Acanthopterygii","Scorpaeniformes","Scorpaenoidei",NA,NA,"Scorpaenidae",NA,NA,NA,"Sebastes",NA,NA,NA,"melanostomus",NA,"Sebastes melanostomus"
30350,"Animalia",NA,"Chordata","Vertebrata","Osteichythyes","Actinopterygii","Neopterygii","Teleostei",NA,NA,"Acanthopterygii","Scorpaeniformes","Scorpaenoidei",NA,NA,"Scorpaenidae",NA,NA,NA,"Sebastes",NA,NA,NA,"miniatus",NA,"Sebastes miniatus"
30360,"Animalia",NA,"Chordata","Vertebrata","Osteichythyes","Actinopterygii","Neopterygii","Teleostei",NA,NA,"Acanthopterygii","Scorpaeniformes","Scorpaenoidei",NA,NA,"Scorpaenidae",NA,NA,NA,"Sebastes",NA,NA,NA,"mystinus",NA,"Sebastes mystinus"
30370,"Animalia",NA,"Chordata","Vertebrata","Osteichythyes","Actinopterygii","Neopterygii","Teleostei",NA,NA,"Acanthopterygii","Scorpaeniformes","Scorpaenoidei",NA,NA,"Scorpaenidae",NA,NA,NA,"Sebastes",NA,NA,NA,"nebulosus",NA,"Sebastes nebulosus"
30380,"Animalia",NA,"Chordata","Vertebrata","Osteichythyes","Actinopterygii","Neopterygii","Teleostei",NA,NA,"Acanthopterygii","Scorpaeniformes","Scorpaenoidei",NA,NA,"Scorpaenidae",NA,NA,NA,"Sebastes",NA,NA,NA,"nigrocinctus",NA,"Sebastes nigrocinctus"
30390,"Animalia",NA,"Chordata","Vertebrata","Osteichythyes","Actinopterygii","Neopterygii","Teleostei",NA,NA,"Acanthopterygii","Scorpaeniformes","Scorpaenoidei",NA,NA,"Scorpaenidae",NA,NA,NA,"Sebastes",NA,NA,NA,"ovalis",NA,"Sebastes ovalis"
