"SPECIES_CODE","SPECIES_NAME","COMMON_NAME","YEAR_ADDED","RACE.x","SCIENTIFIC.x","COMMON.x","ECOPATH_Num.x","ECOPATH_Name.x","EXPLORE_Name","RACE.y","SCIENTIFIC.y","COMMON.y","ECOPATH_Num.y","ECOPATH_Name.y","NODC","RACE","NORPAC","NAME","IDLEVEL","MSVPA_PRED","MSVPA_PREY","ECOPATH_PRED","ECOPATH_PREY.x","GOAPOLL_PRED","GOAPOLL_PREY","BSIERP_PRED","BSIERP_PREY","NODC_CODE","BASE_NAME","LENFEST_NAME","WEBSITE_NAME","CRAB_TEAM","ECOPATH_PREY.y","EBS_CRAB","GOA_MED","HUDSON","EGOA","TROY","SSC_2023"
30150,NA,"dusky and dark rockfishes unid.",1984,30150,"(blank)","dusky and dark rockfishes unid",66,"dusky_rock","Dusky Rock",30150,"(blank)","dusky and dark rockfishes unid.",61,"Dusky Rock",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
30151,"Sebastes ciliatus","dark rockfish",1995,NA,NA,NA,NA,NA,NA,30151,"Sebastes ciliatus","dark rockfish",61,"Dusky Rock",8826010109,30151,345,"Sebastes ciliatus (dark rockfish)",0,NA,"MISC. PREY","Dusky Rock","Dusky Rock",NA,"ROCKFISH",NA,"ROCKFISH",8826010109,"Sebastes ciliatus (dark rockfish)","darkblotched_rockfish","Sebastes","Sebastes","Dusky Rock","Forage.fish","Rockfish","fish_other","Slope_rockfish","fish_other","fish_other"
30152,"Sebastes variabilis","dusky rockfish",1989,30152,"Sebastes variabilis","dusky rockfish",66,"dusky_rock","Dusky Rock",30152,"Sebastes variabilis","dusky rockfish",61,"Dusky Rock",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
30160,"Sebastes constellatus","starry rockfish",1984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
30170,"Sebastes crameri","darkblotched rockfish",1984,30170,"Sebastes crameri","darkblotched rockfish",0,"sebastes","Sebastes",30170,"Sebastes crameri","darkblotched rockfish",66,"Other Sebastes",8826010110,30170,311,"Sebastes crameri (darkblotched rockfish)",0,NA,"MISC. PREY","Sebastes","Sebastes",NA,"ROCKFISH",NA,"ROCKFISH",8826010110,"Sebastes crameri (darkblotched rockfish)","Misc_rockfish","Sebastes","Sebastes","Sebastes","Forage.fish","Rockfish","fish_other","Slope_rockfish","fish_other","fish_other"
30180,"Sebastes dalli","calico rockfish",1984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
30190,"Sebastes diploproa","splitnose rockfish",1984,NA,NA,NA,NA,NA,NA,30190,"Sebastes diploproa","splitnose rockfish",66,"Other Sebastes",8826010111,30190,315,"Sebastes diploproa (splitnose rockfish)",0,NA,"MISC. PREY","Sebastes","Sebastes",NA,"ROCKFISH",NA,"ROCKFISH",8826010111,"Sebastes diploproa (splitnose rockfish)","Misc_rockfish","Sebastes","Sebastes","Sebastes","Forage.fish","Rockfish","fish_other","Slope_rockfish","fish_other","fish_other"
30200,"Sebastes elongatus","greenstriped rockfish",1984,NA,NA,NA,NA,NA,NA,30200,"Sebastes elongatus","greenstriped rockfish",66,"Other Sebastes",8826010112,30200,313,"Sebastes elongatus (greenstriped rockfish)",0,NA,"MISC. PREY","Sebastes","Sebastes",NA,"ROCKFISH",NA,"ROCKFISH",8826010112,"Sebastes elongatus (greenstriped rockfish)","Misc_rockfish","Sebastes","Sebastes","Sebastes","Forage.fish","Rockfish","fish_other","Slope_rockfish","fish_other","fish_other"
30210,"Sebastes emphaeus","Puget Sound rockfish",1984,NA,NA,NA,NA,NA,NA,30210,"Sebastes emphaeus","Puget Sound rockfish",66,"Other Sebastes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
30220,"Sebastes entomelas","widow rockfish",1984,NA,NA,NA,NA,NA,NA,30220,"Sebastes entomelas","widow rockfish",66,"Other Sebastes",8826010114,30220,305,"Sebastes entomelas (widow rockfish)",0,NA,"MISC. PREY","Widow Rock","Widow Rock",NA,"ROCKFISH",NA,"ROCKFISH",8826010114,"Sebastes entomelas (widow rockfish)","Misc_rockfish","Sebastes","Sebastes","Widow Rock","Forage.fish","Rockfish","fish_other","Pelagic_shelf_rockfish","fish_other","fish_other"
30230,"Sebastes eos","pink rockfish",1984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
30240,"Sebastes flavidus","yellowtail rockfish",1984,30240,"Sebastes flavidus","yellowtail rockfish",0,"yellowtail_rock","Yellowtail Rock",30240,"Sebastes flavidus","yellowtail rockfish",66,"Other Sebastes",8826010115,30240,321,"Sebastes flavidus (yellowtail rockfish)",0,NA,"MISC. PREY","Yellowtail Rock","Yellowtail Rock",NA,"ROCKFISH",NA,"ROCKFISH",8826010115,"Sebastes flavidus (yellowtail rockfish)","Misc_rockfish","Sebastes","Sebastes","Yellowtail Rock","Forage.fish","Rockfish","fish_other","Pelagic_shelf_rockfish","fish_other","fish_other"
30250,"Sebastes gilli","bronzespotted rockfish",1984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
30260,"Sebastes goodei","chilipepper",1984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8826010117,30260,325,"Sebastes goodei (chilipepper rockfish)",0,NA,"MISC. PREY","Sebastes","Sebastes",NA,"ROCKFISH",NA,"ROCKFISH",8826010117,"Sebastes goodei (chilipepper rockfish)","Misc_rockfish","Sebastes","Sebastes","Sebastes","Forage.fish","Rockfish","fish_other","Slope_rockfish","fish_other","fish_other"
21340,"Malacocottus kincaidi","blackfin sculpin",1984,21340,"Malacocottus kincaidi","blackfin sculpin",75,"oth_sculpins","Other sculpins",21340,"Malacocottus kincaidi","blackfin sculpin",71,"Other sculpins",8831021901,21340,411,"Malacocottus kincaidi (blackfin sculpin)",0,NA,"MISC. PREY","Sculpin","Sculpin",NA,"ROUNDFISH",NA,"ROUNDFISH",8831021901,"Malacocottus kincaidi (blackfin sculpin)","Malacocottus_sculpin","Cottid","Cottid","Sculpin","Forage.fish","Misc.fish.shallow","fish_other","Shelf_demersals","fish_other","fish_other"
21341,"Malacocottus zonurus","darkfin sculpin",1984,21341,"Malacocottus zonurus","darkfin sculpin",75,"oth_sculpins","Other sculpins",21341,"Malacocottus zonurus","darkfin sculpin",71,"Other sculpins",8831021902,21341,1,"Malacocottus zonurus (darkfin sculpin)",0,NA,"MISC. PREY","Sculpin","Sculpin",NA,"ROUNDFISH",NA,"ROUNDFISH",8831021902,"Malacocottus zonurus (darkfin sculpin)","Malacocottus_sculpin","Cottid","Cottid","Sculpin","Forage.fish","Misc.fish.shallow","fish_other","Shelf_demersals","fish_other","fish_other"
21342,"Hemilepidotus sp.","Irish lord",1984,21342,"Hemilepidotus sp.","Irish lord",74,"lg_sculpins","Lg. Sculpins",21342,"Hemilepidotus sp.","Irish lord",70,"Lg. Sculpins",8831021400,21342,418,"Hemilepidotus sp. (sculpin)",0,NA,"MISC. PREY","Lg Sculpin","Lg Sculpin",NA,"ROUNDFISH",NA,"ROUNDFISH",8831021400,"Hemilepidotus sp. (sculpin)","General_Hemilepidotus","Cottid","Cottid","Lg Sculpin","Forage.fish","Lg.Sculpins","fish_other","Large_sculpins","fish_other","fish_other"
21343,"Hemilepidotus gilberti","banded Irish lord",1989,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21344,"Hemilepidotus spinosus","brown Irish lord",1984,NA,NA,NA,NA,NA,NA,21344,"Hemilepidotus spinosus","brown Irish lord",70,"Lg. Sculpins",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21345,"Hemilepidotus zapus","longfin Irish lord",1984,21345,"Hemilepidotus zapus","longfin Irish lord",74,"lg_sculpins","Lg. Sculpins",21345,"Hemilepidotus zapus","longfin Irish lord",70,"Lg. Sculpins",8831021406,21345,1,"Hemilepidotus zapus (longfin irish lord)",0,NA,"MISC. PREY","Lg Sculpin","Lg Sculpin",NA,"ROUNDFISH",NA,"ROUNDFISH",8831021406,"Hemilepidotus zapus (longfin irish lord)","longfin_Irish_lord","Cottid","Cottid","Lg Sculpin","Forage.fish","Lg.Sculpins","fish_other","Large_sculpins","fish_other","fish_other"
21346,"Hemilepidotus hemilepidotus","red Irish lord",1984,21346,"Hemilepidotus hemilepidotus","red Irish lord",74,"lg_sculpins","Lg. Sculpins",21346,"Hemilepidotus hemilepidotus","red Irish lord",70,"Lg. Sculpins",8831021402,21346,407,"Hemilepidotus hemilepidotus (red Irish lord)",0,NA,"MISC. PREY","Lg Sculpin","Lg Sculpin",NA,"ROUNDFISH",NA,"ROUNDFISH",8831021402,"Hemilepidotus hemilepidotus (red Irish lord)","red_Irish_lord","Cottid","Cottid","Lg Sculpin","Forage.fish","Lg.Sculpins","fish_other","Large_sculpins","fish_other","fish_other"
21347,"Hemilepidotus jordani","yellow Irish lord",1984,21347,"Hemilepidotus jordani","yellow Irish lord",74,"lg_sculpins","Lg. Sculpins",21347,"Hemilepidotus jordani","yellow Irish lord",70,"Lg. Sculpins",8831021403,21347,414,"Hemilepidotus jordani (yellow Irish lord)",0,NA,"MISC. PREY","Lg Sculpin","Lg Sculpin",NA,"ROUNDFISH",NA,"ROUNDFISH",8831021403,"Hemilepidotus jordani (yellow Irish lord)","yellow_Irish_lord","Cottid","Cottid","Lg Sculpin","Forage.fish","Lg.Sculpins","fish_other","Large_sculpins","fish_other","fish_other"
20801,"Porichthys notatus","plainfin midshipman",1984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20802,"Porichthys sp.",NA,1984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20842,"Brama japonica","Pacific pomfret",1984,NA,NA,NA,NA,NA,NA,20842,"Brama japonica","Pacific pomfret",0,"Gen fish",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20871,"Bathylaco nigricans","bonythroat",1991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20900,"Ophidiidae","cusk-eel unid.",1984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20901,"Chilara taylori","spotted cusk-eel",1989,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20902,"Ophidion scrippsae","basketweave cusk-eel",1989,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20905,"Lamprogrammus niger","paperbone cusk-eel",1988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20910,"Dicrolene filamentosa","threadfin cusk-eel",1984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20920,"Cataetyx sp.",NA,1984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
66205,"Lebbeus mundus","cleaner lebbeid",2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6179160399,66205,NA,"Cleaner lebbid (shrimp) Lebbeus mundus",NA,NA,NA,NA,NA,NA,NA,NA,NA,6179160399,"Cleaner lebbid (shrimp) Lebbeus mundus","Hippolytidae_shrimp","Hippolytidae (shrimp)","Shrimp","NP Shrimp","Shrimp","Benthic.zoop","zoop_other","Motile_epifauna","zoop_other","zoop_other"
20921,"Cataetyx rubrirostris","rubynose brotula",1984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20930,"Brosmophycis marginata","red brotula",1984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20952,"Trachurus symmetricus","jack mackerel",1984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8835280101,20952,207,"Trachurus symmetricus (jack mackerel)",0,NA,"MISC. PREY","Prickle squish round","Prickle squish round",NA,"ROUNDFISH",NA,"ROUNDFISH",8835280101,"Trachurus symmetricus (jack mackerel)","Misc_Teleost","Misc Teleost","Misc Teleost","Prickle squish round","Forage.fish","Shelf.forage","fish_other","Shelf_forage_fish","fish_other","fish_other"
20971,"Melanocetus johnsonii","common blackdevil",1991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20980,"Ceratiidae","seadevils unid.",1984,NA,NA,NA,NA,NA,NA,20980,"Ceratiidae","seadevils unid.",56,"Misc. fish deep",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
30270,"Sebastes helvomaculatus","rosethorn rockfish",1984,NA,NA,NA,NA,NA,NA,30270,"Sebastes helvomaculatus","rosethorn rockfish",66,"Other Sebastes",8826010118,30270,309,"Sebastes helvomaculatus (rosethorn rockfish)",0,NA,"MISC. PREY","Sebastes","Sebastes",NA,"ROCKFISH",NA,"ROCKFISH",8826010118,"Sebastes helvomaculatus (rosethorn rockfish)","Misc_rockfish","Sebastes","Sebastes","Sebastes","Forage.fish","Rockfish","fish_other","Demersal_shelf_rockfish","fish_other","fish_other"
30280,"Sebastes hopkinsi","squarespot rockfish",1984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
30290,"Sebastes jordani","shortbelly rockfish",1984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8826010119,30290,318,"Sebastes jordani (shortbelly rockfish)",0,NA,"MISC. PREY","Sebastes","Sebastes",NA,"ROCKFISH",NA,"ROCKFISH",8826010119,"Sebastes jordani (shortbelly rockfish)","Misc_rockfish","Sebastes","Sebastes","Sebastes","Forage.fish","Rockfish","fish_other","Slope_rockfish","fish_other","fish_other"
30295,"Sebastes lentiginosus","freckled rockfish",1989,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
30300,"Sebastes levis","cowcod",1984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24187,"Lycodes concolor","ebony eelpout",1984,24187,"Lycodes concolor","ebony eelpout",60,"eelpouts","Eelpouts",24187,"Lycodes concolor","ebony eelpout",54,"Eelpouts",8793010705,24187,263,"Lycodes concolor (ebony eelpout)",0,NA,"MISC. PREY","Eelpout","Eelpout",NA,"Eelpout",NA,"Eelpout",8793010705,"Lycodes concolor (ebony eelpout)","Ebony_eelpout","Zoarcoidae","Zoarcoidae","Eelpout","Forage.fish","Motile.epifauna","fish_other","Slope_demersals","fish_other","fish_other"
24188,"Lycodes polaris","Canadian eelpout",1984,24188,"Lycodes polaris","Canadian eelpout",60,"eelpouts","Eelpouts",24188,"Lycodes polaris","Canadian eelpout",54,"Eelpouts",8793010711,24188,NA,"Canadian eelpout Lycodes polaris",NA,NA,NA,NA,NA,NA,NA,NA,NA,8793010711,"Canadian eelpout Lycodes polaris","Misc_eelpout","Zoarcoidae","Zoarcoidae","Eelpout","Forage.fish","Motile.epifauna","fish_other","Slope_demersals","fish_other","fish_other"
24189,"Lycodes turneri","polar eelpout",1984,24189,"Lycodes turneri","polar eelpout",60,"eelpouts","Eelpouts",NA,NA,NA,NA,NA,8793010714,24189,NA,"Lycodes turneri (polar eelpout)",NA,NA,NA,NA,NA,NA,NA,NA,NA,8793010714,"Lycodes turneri (polar eelpout)","Polar_eelpout",NA,NA,"Eelpout","Forage.fish","Motile.epifauna","fish_other","Slope_demersals","fish_other","fish_other"
24190,"Lycodes diapterus","black eelpout",1984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8793010706,24190,254,"Lycodes diapterus (black eelpout)",0,NA,"MISC. PREY","Eelpout","Eelpout",NA,"Eelpout",NA,"Eelpout",8793010706,"Lycodes diapterus (black eelpout)","Black_eelpout","Zoarcoidae","Zoarcoidae","Eelpout","Forage.fish","Motile.epifauna","fish_other","Slope_demersals","fish_other","fish_other"
24191,"Lycodes brevipes","shortfin eelpout",1984,24191,"Lycodes brevipes","shortfin eelpout",60,"eelpouts","Eelpouts",24191,"Lycodes brevipes","shortfin eelpout",54,"Eelpouts",8793010703,24191,259,"Lycodes brevipes (shortfin eelpout)",0,NA,"MISC. PREY","Eelpout","Eelpout",NA,"Eelpout",NA,"Eelpout",8793010703,"Lycodes brevipes (shortfin eelpout)","Shortfin_eelpout","Zoarcoidae","Zoarcoidae","Eelpout","Forage.fish","Motile.epifauna","fish_other","Slope_demersals","fish_other","fish_other"
24192,"Gymnelus viridis","fish doctor",1984,24192,"Gymnelus viridis","fish doctor",60,"eelpouts","Eelpouts",NA,NA,NA,NA,NA,8793010403,24192,1,"Gymnelis viridis (fish doctor)",0,NA,"MISC. PREY","Eelpout","Eelpout",NA,"Eelpout",NA,"Eelpout",8793010403,"Gymnelis viridis (fish doctor)","Misc_eelpout","Zoarcoidae","Zoarcoidae","Eelpout","Forage.fish","Motile.epifauna","fish_other","Slope_demersals","fish_other","fish_other"
24193,"Gymnelus sp.",NA,1989,24193,"(blank)","Gymnelus sp.",60,"eelpouts","Eelpouts",NA,NA,NA,NA,NA,8793010400,24193,1,"Gymnelis sp. (eelpout)",0,NA,"MISC. PREY","Eelpout","Eelpout",NA,"Eelpout",NA,"Eelpout",8793010400,"Gymnelis sp. (eelpout)","Misc_eelpout","Zoarcoidae","Zoarcoidae","Eelpout","Forage.fish","Motile.epifauna","fish_other","Slope_demersals","fish_other","fish_other"
24193,"Gymnelus sp.",NA,1989,24193,"(blank)","Gymnelus sp.",60,"eelpouts","Eelpouts",NA,NA,NA,NA,NA,8793010404,24193,1,"Gymnelis rotordorsalis (aurora eelpout)",0,NA,"MISC. PREY","Eelpout","Eelpout",NA,"Eelpout",NA,"Eelpout",8793010404,"Gymnelis rotordorsalis (aurora eelpout)","Misc_eelpout","Zoarcoidae","Zoarcoidae","Eelpout","Forage.fish","Motile.epifauna","fish_other","Slope_demersals","fish_other","fish_other"
24194,"Gymnelus hemifasciatus","halfbarred eelpout",1991,24194,"Gymnelus hemifasciatus","Halfbarred Pout",60,"eelpouts","Eelpouts",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24200,"Lycodes pacificus","blackbelly eelpout",1984,NA,NA,NA,NA,NA,NA,24200,"Lycodes pacificus","blackbelly eelpout",54,"Eelpouts",8793010801,24200,261,"Lycodopsis pacifica (blackbelly eelpout)",0,NA,"MISC. PREY","Eelpout","Eelpout",NA,"Eelpout",NA,"Eelpout",8793010801,"Lycodopsis pacifica (blackbelly eelpout)","Misc_eelpout","Zoarcoidae","Zoarcoidae","Eelpout","Forage.fish","Motile.epifauna","fish_other","Slope_demersals","fish_other","fish_other"
24220,"Bothrocara sp.",NA,1984,NA,NA,NA,NA,NA,NA,24220,"Bothrocara sp.","(blank)",54,"Eelpouts",8793010250,24220,1,"Bothrocara spp. (two-line eelpouts (fat and skinny))",0,NA,"MISC. PREY","Eelpout","Eelpout",NA,"Eelpout",NA,"Eelpout",8793010250,"Bothrocara spp. (two-line eelpouts (fat and skinny))","Twoline_eelpouts","Zoarcoidae","Zoarcoidae","Eelpout","Forage.fish","Motile.epifauna","fish_other","Slope_demersals","fish_other","fish_other"
72801,"Velutina nana",NA,1984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
72802,"Velutina plicatilis","oblique lamellaria",1984,72802,"Velutina plicatilis","oblique lamellaria",96,"snails","Snails",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
72803,"Limneria prolongata","conical lamellaria",1989,72803,"Velutina conica","conical lamellaria",96,"snails","Snails",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
72804,"Velutina prolongata","elongate lamellaria",1989,72804,"Velutina prolongata","elongate lamellaria",96,"snails","Snails",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
72805,"Velutina velutina","smooth lamellaria",1989,72805,"Velutina velutina","smooth lamellaria",96,"snails","Snails",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
73183,"Admete virdula","northern Admete",1984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
73185,"Admete laevior","smooth nutmeg shell",1989,73185,"Admete laevior","(blank)",96,"snails","Snails",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
73186,"Admete solida","noble Admete",1989,73186,"Admete regina","noble admete",96,"snails","Snails",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
73351,"Cylichna alba","white chalice-bubble",1989,73351,"Cylichna alba","white chalice-bubble",96,"snails","Snails",NA,NA,NA,NA,NA,5110040203,73351,1,"Cylichna alba (gastropod)",0,NA,"MISC. PREY","Pteropod","Pteropod",NA,"MISC. ZOOP",NA,"Pteropod",5110040203,"Cylichna alba (gastropod)","Gastropod","Pteropoda","Pteropoda","Pteropod","Oth.nonfish","Pred.zoop","zoop_other","Gelatinous_omnivores","zoop_other","zoop_other"
74000,"Bivalvia","bivalve unid.",2010,74000,"Bivalvia unident.","bivalve unident.",107,"bivalves","Bivalves",74000,"Bivalvia","bivalve unid.",102,"Bivalves",5.5e+09,74000,1,"Bivalvia (clam)",0,NA,"MISC. PREY","Clam","Clam",NA,"INFAUNA",NA,"INFAUNA",5.5e+09,"Bivalvia (clam)","General_Bivalvia","Bivalvia","Bivalvia","Clam","Epifauna","Infauna","benthos","Infauna","benthos","benthos"
74050,"Mytilidae","mussel unid.",1984,74050,"Mytilidae","mussel unident.",107,"bivalves","Bivalves",74050,"Mytilidae","mussel unid.",102,"Bivalves",5507010000,74050,1,"Mytilidae (mussel)",0,NA,"MISC. PREY","Clam","Clam",NA,"INFAUNA",NA,"INFAUNA",5507010000,"Mytilidae (mussel)","Mussels","Bivalvia","Bivalvia","Clam","Epifauna","Infauna","benthos","Infauna","benthos","benthos"
74060,"Modiolus modiolus","northern horsemussel",1984,74060,"Modiolus modiolus","northern horsemussel",107,"bivalves","Bivalves",74060,"Modiolus modiolus","northern horsemussel",102,"Bivalves",5507010601,74060,1,"Modiolus modiolus (Horse mussel)",0,NA,"MISC. PREY","Clam","Clam",NA,"INFAUNA",NA,"INFAUNA",5507010601,"Modiolus modiolus (Horse mussel)","Mussels","Bivalvia","Bivalvia","Clam","Epifauna","Infauna","benthos","Infauna","benthos","benthos"
74065,"Mytilus sp.",NA,1984,74065,"Mytilus sp.","(blank)",107,"bivalves","Bivalves",74065,"Mytilus sp.","(blank)",102,"Bivalves",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
74070,"Mytilus californianus","California mussel",1984,74070,"Mytilus californianus","California mussel",107,"bivalves","",74070,"Mytilus californianus","California mussel",102,"Bivalves",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
74080,"Mytilus edulis","blue mussel",1984,74080,"Mytilus edulis","blue mussel",107,"bivalves","Bivalves",74080,"Mytilus edulis","blue mussel",102,"Bivalves",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
74100,"Pectinidae","scallop unid.",2010,74100,"Pectinid unident.","scallop unident.",107,"bivalves","Bivalves",74100,"Pectinidae","scallop unid.",102,"Bivalves",5509050000,74100,1,"Pectinidae (scallops)",0,NA,"MISC. PREY","Clam","Clam",NA,"INFAUNA",NA,"INFAUNA",5509050000,"Pectinidae (scallops)","Scallops","Bivalvia","Bivalvia","Clam","Epifauna","Infauna","benthos","Infauna","benthos","benthos"
