"Hauljoin","Predjoin","Pred_nodc","Pred_name","Prey_nodc","Prey_name","Prey_cnt","Prey_twt","Pred_stomwt","Pred_len","Pred_full","Pred_wt","Pred_lh","Pred_dig","Prey_lh","Pred_sex","Prey_parts","Vessel","Cruise","Haul","Cruise_type","Rlat","Rlong","Year","Month","Day","Region","Gear_depth","Bottom_depth","Start_hour","Surface_temp","Gear_temp","INPFC_area","Stationid","Start_date","Stratum"
11012592,9783853,8827010501,"Pleurogrammus monopterygius (Atka mackerel)",8.413e+09,"Copelata (larvacea)",NA,0.14,5.21,35,5,531.2,8,3,"C",1,NA,95,199401,167,"Race_Groundfish",51.91,178.42,1994,7,19,"AI",168,97,21,6.6,4.1,542,"113-22","1994-07-19",321
11012592,9783853,8827010501,"Pleurogrammus monopterygius (Atka mackerel)",6.118e+09,"Calanoida (copepod)",NA,4.91,5.21,35,5,531.2,8,4,"C",1,NA,95,199401,167,"Race_Groundfish",51.91,178.42,1994,7,19,"AI",168,97,21,6.6,4.1,542,"113-22","1994-07-19",321
11012592,9783853,8827010501,"Pleurogrammus monopterygius (Atka mackerel)",6170011000,"Themisto sp. (amphipod)",NA,0.03,5.21,35,5,531.2,8,4,"C",1,NA,95,199401,167,"Race_Groundfish",51.91,178.42,1994,7,19,"AI",168,97,21,6.6,4.1,542,"113-22","1994-07-19",321
11012592,9783848,8827010501,"Pleurogrammus monopterygius (Atka mackerel)",8.413e+09,"Copelata (larvacea)",NA,0.02,0.91,23,5,119.9,8,4,"C",1,NA,95,199401,167,"Race_Groundfish",51.91,178.42,1994,7,19,"AI",168,97,21,6.6,4.1,542,"113-22","1994-07-19",321
11012592,9783848,8827010501,"Pleurogrammus monopterygius (Atka mackerel)",6170011000,"Themisto sp. (amphipod)",NA,0.03,0.91,23,5,119.9,8,4,"C",1,NA,95,199401,167,"Race_Groundfish",51.91,178.42,1994,7,19,"AI",168,97,21,6.6,4.1,542,"113-22","1994-07-19",321
11012592,9783849,8827010501,"Pleurogrammus monopterygius (Atka mackerel)",6.118e+09,"Calanoida (copepod)",NA,5.21,5.4,40,5,780.6,8,4,"C",2,NA,95,199401,167,"Race_Groundfish",51.91,178.42,1994,7,19,"AI",168,97,21,6.6,4.1,542,"113-22","1994-07-19",321
11012592,9783849,8827010501,"Pleurogrammus monopterygius (Atka mackerel)",5.1e+09,"Gastropoda (snail)",NA,0.01,5.4,40,5,780.6,8,5,"C",2,NA,95,199401,167,"Race_Groundfish",51.91,178.42,1994,7,19,"AI",168,97,21,6.6,4.1,542,"113-22","1994-07-19",321
11012592,9783849,8827010501,"Pleurogrammus monopterygius (Atka mackerel)",6.174e+09,"Euphausiacea (euphausiid)",NA,0.1,5.4,40,5,780.6,8,5,"C",2,NA,95,199401,167,"Race_Groundfish",51.91,178.42,1994,7,19,"AI",168,97,21,6.6,4.1,542,"113-22","1994-07-19",321
11012592,9783849,8827010501,"Pleurogrammus monopterygius (Atka mackerel)",6.179e+09,"Caridea (shrimp)",NA,0.03,5.4,40,5,780.6,8,5,"C",2,NA,95,199401,167,"Race_Groundfish",51.91,178.42,1994,7,19,"AI",168,97,21,6.6,4.1,542,"113-22","1994-07-19",321
11012592,9783849,8827010501,"Pleurogrammus monopterygius (Atka mackerel)",8.3e+09,"Chaetognatha (arrow worm)",NA,0.03,5.4,40,5,780.6,8,3,"C",2,NA,95,199401,167,"Race_Groundfish",51.91,178.42,1994,7,19,"AI",168,97,21,6.6,4.1,542,"113-22","1994-07-19",321
11012592,9783849,8827010501,"Pleurogrammus monopterygius (Atka mackerel)",6170011000,"Themisto sp. (amphipod)",NA,0.02,5.4,40,5,780.6,8,4,"C",2,NA,95,199401,167,"Race_Groundfish",51.91,178.42,1994,7,19,"AI",168,97,21,6.6,4.1,542,"113-22","1994-07-19",321
11012592,9783850,8827010501,"Pleurogrammus monopterygius (Atka mackerel)",5.113e+09,"Thecosomata (pteropod)",NA,0.03,0.38,20,5,73,8,4,"C",1,NA,95,199401,167,"Race_Groundfish",51.91,178.42,1994,7,19,"AI",168,97,21,6.6,4.1,542,"113-22","1994-07-19",321
11012592,9783850,8827010501,"Pleurogrammus monopterygius (Atka mackerel)",6.118e+09,"Calanoida (copepod)",NA,0.08,0.38,20,5,73,8,5,"C",1,NA,95,199401,167,"Race_Groundfish",51.91,178.42,1994,7,19,"AI",168,97,21,6.6,4.1,542,"113-22","1994-07-19",321
11012592,9783850,8827010501,"Pleurogrammus monopterygius (Atka mackerel)",8.3e+09,"Chaetognatha (arrow worm)",NA,0.21,0.38,20,5,73,8,3,"C",1,NA,95,199401,167,"Race_Groundfish",51.91,178.42,1994,7,19,"AI",168,97,21,6.6,4.1,542,"113-22","1994-07-19",321
11012592,9783850,8827010501,"Pleurogrammus monopterygius (Atka mackerel)",8.413e+09,"Copelata (larvacea)",NA,0.03,0.38,20,5,73,8,3,"C",1,NA,95,199401,167,"Race_Groundfish",51.91,178.42,1994,7,19,"AI",168,97,21,6.6,4.1,542,"113-22","1994-07-19",321
11012588,9783815,8827010501,"Pleurogrammus monopterygius (Atka mackerel)",6170011000,"Themisto sp. (amphipod)",NA,0.03,1.76,33,4,401.1,8,4,"C",2,NA,95,199401,163,"Race_Groundfish",51.78,178.13,1994,7,18,"AI",157,92,19,5.6,4.6,542,"109-19","1994-07-18",411
11012588,9783815,8827010501,"Pleurogrammus monopterygius (Atka mackerel)",6118030102,"Eucalanus bungii (copepod)",NA,0.02,1.76,33,4,401.1,8,4,"C",2,NA,95,199401,163,"Race_Groundfish",51.78,178.13,1994,7,18,"AI",157,92,19,5.6,4.6,542,"109-19","1994-07-18",411
11012588,9783815,8827010501,"Pleurogrammus monopterygius (Atka mackerel)",6118260102,"Candacia columbiae (copepod)",NA,0.02,1.76,33,4,401.1,8,4,"C",2,NA,95,199401,163,"Race_Groundfish",51.78,178.13,1994,7,18,"AI",157,92,19,5.6,4.6,542,"109-19","1994-07-18",411
11012588,9783816,8827010501,"Pleurogrammus monopterygius (Atka mackerel)",6.118e+09,"Calanoida (copepod)",NA,1.27,1.79,35,4,491.7,8,4,"C",2,NA,95,199401,163,"Race_Groundfish",51.78,178.13,1994,7,18,"AI",157,92,19,5.6,4.6,542,"109-19","1994-07-18",411
11012588,9783816,8827010501,"Pleurogrammus monopterygius (Atka mackerel)",6.174e+09,"Euphausiacea (euphausiid)",NA,0.27,1.79,35,4,491.7,8,4,"C",2,NA,95,199401,163,"Race_Groundfish",51.78,178.13,1994,7,18,"AI",157,92,19,5.6,4.6,542,"109-19","1994-07-18",411
11012588,9783816,8827010501,"Pleurogrammus monopterygius (Atka mackerel)",6.179e+09,"Caridea (shrimp)",NA,0.02,1.79,35,4,491.7,8,5,"C",2,NA,95,199401,163,"Race_Groundfish",51.78,178.13,1994,7,18,"AI",157,92,19,5.6,4.6,542,"109-19","1994-07-18",411
11012588,9783816,8827010501,"Pleurogrammus monopterygius (Atka mackerel)",8.413e+09,"Copelata (larvacea)",NA,0.19,1.79,35,4,491.7,8,4,"C",2,NA,95,199401,163,"Race_Groundfish",51.78,178.13,1994,7,18,"AI",157,92,19,5.6,4.6,542,"109-19","1994-07-18",411
11012588,9783816,8827010501,"Pleurogrammus monopterygius (Atka mackerel)",6170011003,"Themisto pacifica (amphipod)",NA,0.04,1.79,35,4,491.7,8,4,"C",2,NA,95,199401,163,"Race_Groundfish",51.78,178.13,1994,7,18,"AI",157,92,19,5.6,4.6,542,"109-19","1994-07-18",411
11012588,9783817,8827010501,"Pleurogrammus monopterygius (Atka mackerel)",6.118e+09,"Calanoida (copepod)",NA,0.98,1.17,33,4,401.1,8,4,"C",2,NA,95,199401,163,"Race_Groundfish",51.78,178.13,1994,7,18,"AI",157,92,19,5.6,4.6,542,"109-19","1994-07-18",411
11012588,9783817,8827010501,"Pleurogrammus monopterygius (Atka mackerel)",6.174e+09,"Euphausiacea (euphausiid)",NA,0.06,1.17,33,4,401.1,8,4,"C",2,NA,95,199401,163,"Race_Groundfish",51.78,178.13,1994,7,18,"AI",157,92,19,5.6,4.6,542,"109-19","1994-07-18",411
11012588,9783817,8827010501,"Pleurogrammus monopterygius (Atka mackerel)",6.179e+09,"Caridea (shrimp)",NA,0.02,1.17,33,4,401.1,8,5,"C",2,NA,95,199401,163,"Race_Groundfish",51.78,178.13,1994,7,18,"AI",157,92,19,5.6,4.6,542,"109-19","1994-07-18",411
11012588,9783817,8827010501,"Pleurogrammus monopterygius (Atka mackerel)",8.413e+09,"Copelata (larvacea)",NA,0.04,1.17,33,4,401.1,8,5,"C",2,NA,95,199401,163,"Race_Groundfish",51.78,178.13,1994,7,18,"AI",157,92,19,5.6,4.6,542,"109-19","1994-07-18",411
11012588,9783812,8827010501,"Pleurogrammus monopterygius (Atka mackerel)",5.5e+09,"Bivalvia (clam)",NA,0.01,1.25,35,3,531.2,8,4,"C",1,NA,95,199401,163,"Race_Groundfish",51.78,178.13,1994,7,18,"AI",157,92,19,5.6,4.6,542,"109-19","1994-07-18",411
11012588,9783812,8827010501,"Pleurogrammus monopterygius (Atka mackerel)",6.169e+09,"Gammaridea (amphipod)",NA,0.03,1.25,35,3,531.2,8,5,"C",1,NA,95,199401,163,"Race_Groundfish",51.78,178.13,1994,7,18,"AI",157,92,19,5.6,4.6,542,"109-19","1994-07-18",411
11012588,9783812,8827010501,"Pleurogrammus monopterygius (Atka mackerel)",6.171e+09,"Caprellidea (amphipod)",NA,0.07,1.25,35,3,531.2,8,5,"C",1,NA,95,199401,163,"Race_Groundfish",51.78,178.13,1994,7,18,"AI",157,92,19,5.6,4.6,542,"109-19","1994-07-18",411
11012588,9783812,8827010501,"Pleurogrammus monopterygius (Atka mackerel)",8.413e+09,"Copelata (larvacea)",NA,0.06,1.25,35,3,531.2,8,3,"C",1,NA,95,199401,163,"Race_Groundfish",51.78,178.13,1994,7,18,"AI",157,92,19,5.6,4.6,542,"109-19","1994-07-18",411
11012588,9783812,8827010501,"Pleurogrammus monopterygius (Atka mackerel)",6170011000,"Themisto sp. (amphipod)",NA,0.02,1.25,35,3,531.2,8,4,"C",1,NA,95,199401,163,"Race_Groundfish",51.78,178.13,1994,7,18,"AI",157,92,19,5.6,4.6,542,"109-19","1994-07-18",411
11012588,9783812,8827010501,"Pleurogrammus monopterygius (Atka mackerel)",6118260102,"Candacia columbiae (copepod)",NA,0.03,1.25,35,3,531.2,8,3,"C",1,NA,95,199401,163,"Race_Groundfish",51.78,178.13,1994,7,18,"AI",157,92,19,5.6,4.6,542,"109-19","1994-07-18",411
11012588,9783813,8827010501,"Pleurogrammus monopterygius (Atka mackerel)",6.118e+09,"Calanoida (copepod)",NA,4.06,4.78,40,5,780.6,8,4,"C",2,NA,95,199401,163,"Race_Groundfish",51.78,178.13,1994,7,18,"AI",157,92,19,5.6,4.6,542,"109-19","1994-07-18",411
11012588,9783813,8827010501,"Pleurogrammus monopterygius (Atka mackerel)",5.705e+09,"Teuthida (squid)",NA,0.13,4.78,40,5,780.6,8,3,"C",2,NA,95,199401,163,"Race_Groundfish",51.78,178.13,1994,7,18,"AI",157,92,19,5.6,4.6,542,"109-19","1994-07-18",411
11012588,9783813,8827010501,"Pleurogrammus monopterygius (Atka mackerel)",6.174e+09,"Euphausiacea (euphausiid)",NA,0.4,4.78,40,5,780.6,8,4,"C",2,NA,95,199401,163,"Race_Groundfish",51.78,178.13,1994,7,18,"AI",157,92,19,5.6,4.6,542,"109-19","1994-07-18",411
11012588,9783813,8827010501,"Pleurogrammus monopterygius (Atka mackerel)",8.413e+09,"Copelata (larvacea)",NA,0.16,4.78,40,5,780.6,8,5,"C",2,NA,95,199401,163,"Race_Groundfish",51.78,178.13,1994,7,18,"AI",157,92,19,5.6,4.6,542,"109-19","1994-07-18",411
11012588,9783813,8827010501,"Pleurogrammus monopterygius (Atka mackerel)",6170011000,"Themisto sp. (amphipod)",NA,0.03,4.78,40,5,780.6,8,5,"C",2,NA,95,199401,163,"Race_Groundfish",51.78,178.13,1994,7,18,"AI",157,92,19,5.6,4.6,542,"109-19","1994-07-18",411
11012588,9783814,8827010501,"Pleurogrammus monopterygius (Atka mackerel)",5.1e+09,"Gastropoda (snail)",NA,0.01,1.04,38,4,653.6,8,5,"C",2,NA,95,199401,163,"Race_Groundfish",51.78,178.13,1994,7,18,"AI",157,92,19,5.6,4.6,542,"109-19","1994-07-18",411
11012588,9783814,8827010501,"Pleurogrammus monopterygius (Atka mackerel)",5.113e+09,"Thecosomata (pteropod)",NA,0.01,1.04,38,4,653.6,8,4,"C",2,NA,95,199401,163,"Race_Groundfish",51.78,178.13,1994,7,18,"AI",157,92,19,5.6,4.6,542,"109-19","1994-07-18",411
11012588,9783814,8827010501,"Pleurogrammus monopterygius (Atka mackerel)",6.174e+09,"Euphausiacea (euphausiid)",NA,0.01,1.04,38,4,653.6,8,3,"C",2,NA,95,199401,163,"Race_Groundfish",51.78,178.13,1994,7,18,"AI",157,92,19,5.6,4.6,542,"109-19","1994-07-18",411
11012588,9783814,8827010501,"Pleurogrammus monopterygius (Atka mackerel)",8.413e+09,"Copelata (larvacea)",NA,0.01,1.04,38,4,653.6,8,4,"C",2,NA,95,199401,163,"Race_Groundfish",51.78,178.13,1994,7,18,"AI",157,92,19,5.6,4.6,542,"109-19","1994-07-18",411
11012588,9783814,8827010501,"Pleurogrammus monopterygius (Atka mackerel)",6170011000,"Themisto sp. (amphipod)",NA,0.03,1.04,38,4,653.6,8,4,"C",2,NA,95,199401,163,"Race_Groundfish",51.78,178.13,1994,7,18,"AI",157,92,19,5.6,4.6,542,"109-19","1994-07-18",411
11012588,9783814,8827010501,"Pleurogrammus monopterygius (Atka mackerel)",6.118e+09,"Calanoida (copepod)",NA,0.94,1.04,38,4,653.6,8,4,"C",2,NA,95,199401,163,"Race_Groundfish",51.78,178.13,1994,7,18,"AI",157,92,19,5.6,4.6,542,"109-19","1994-07-18",411
11012119,9783798,8827010501,"Pleurogrammus monopterygius (Atka mackerel)",5.705e+09,"Teuthida (squid)",NA,0.06,2.24,37,4,596,8,3,"C",2,NA,95,199401,150,"Race_Groundfish",51.25,179.17,1994,7,11,"AI",289,166,18,5.2,4.3,542,"123-7","1994-07-11",412
11012119,9783798,8827010501,"Pleurogrammus monopterygius (Atka mackerel)",6.17e+09,"Hyperiidea (amphipod)",NA,0.04,2.24,37,4,596,8,4,"C",2,NA,95,199401,150,"Race_Groundfish",51.25,179.17,1994,7,11,"AI",289,166,18,5.2,4.3,542,"123-7","1994-07-11",412
11012119,9783798,8827010501,"Pleurogrammus monopterygius (Atka mackerel)",6.174e+09,"Euphausiacea (euphausiid)",NA,0.12,2.24,37,4,596,8,4,"C",2,NA,95,199401,150,"Race_Groundfish",51.25,179.17,1994,7,11,"AI",289,166,18,5.2,4.3,542,"123-7","1994-07-11",412
11012119,9783798,8827010501,"Pleurogrammus monopterygius (Atka mackerel)",6.118e+09,"Calanoida (copepod)",NA,1.96,2.24,37,4,596,8,3,"C",2,NA,95,199401,150,"Race_Groundfish",51.25,179.17,1994,7,11,"AI",289,166,18,5.2,4.3,542,"123-7","1994-07-11",412
11009793,9783623,8827010501,"Pleurogrammus monopterygius (Atka mackerel)",6.17e+09,"Hyperiidea (amphipod)",NA,0.267,8.9,36,6,542.1,0,5,"C",2,NA,94,199401,226,"Race_Groundfish",52.01,177.82,1994,8,4,"AI",143,198,17,5.8,4.3,542,"105-24","1994-08-04",322
11009793,9783623,8827010501,"Pleurogrammus monopterygius (Atka mackerel)",5.705e+09,"Teuthida (squid)",NA,0.178,8.9,36,6,542.1,0,4,"C",2,NA,94,199401,226,"Race_Groundfish",52.01,177.82,1994,8,4,"AI",143,198,17,5.8,4.3,542,"105-24","1994-08-04",322
11009793,9783623,8827010501,"Pleurogrammus monopterygius (Atka mackerel)",6.174e+09,"Euphausiacea (euphausiid)",NA,2.225,8.9,36,6,542.1,0,5,"C",2,NA,94,199401,226,"Race_Groundfish",52.01,177.82,1994,8,4,"AI",143,198,17,5.8,4.3,542,"105-24","1994-08-04",322
11012588,9783827,8827010501,"Pleurogrammus monopterygius (Atka mackerel)",6.118e+09,"Calanoida (copepod)",NA,0.91,1.12,28,5,227.2,8,4,"C",2,NA,95,199401,163,"Race_Groundfish",51.78,178.13,1994,7,18,"AI",157,92,19,5.6,4.6,542,"109-19","1994-07-18",411
11012588,9783827,8827010501,"Pleurogrammus monopterygius (Atka mackerel)",6.174e+09,"Euphausiacea (euphausiid)",NA,0.03,1.12,28,5,227.2,8,4,"C",2,NA,95,199401,163,"Race_Groundfish",51.78,178.13,1994,7,18,"AI",157,92,19,5.6,4.6,542,"109-19","1994-07-18",411
11012588,9783827,8827010501,"Pleurogrammus monopterygius (Atka mackerel)",6.179e+09,"Caridea (shrimp)",NA,0.03,1.12,28,5,227.2,8,5,"C",2,NA,95,199401,163,"Race_Groundfish",51.78,178.13,1994,7,18,"AI",157,92,19,5.6,4.6,542,"109-19","1994-07-18",411
11012588,9783827,8827010501,"Pleurogrammus monopterygius (Atka mackerel)",6170011003,"Themisto pacifica (amphipod)",NA,0.04,1.12,28,5,227.2,8,5,"C",2,NA,95,199401,163,"Race_Groundfish",51.78,178.13,1994,7,18,"AI",157,92,19,5.6,4.6,542,"109-19","1994-07-18",411
11012588,9783827,8827010501,"Pleurogrammus monopterygius (Atka mackerel)",6118040100,"Paracalanus sp. (copepod)",NA,0.11,1.12,28,5,227.2,8,5,"C",2,NA,95,199401,163,"Race_Groundfish",51.78,178.13,1994,7,18,"AI",157,92,19,5.6,4.6,542,"109-19","1994-07-18",411
11012588,9783828,8827010501,"Pleurogrammus monopterygius (Atka mackerel)",6.118e+09,"Calanoida (copepod)",NA,0.54,0.65,35,4,531.2,8,3,"C",1,NA,95,199401,163,"Race_Groundfish",51.78,178.13,1994,7,18,"AI",157,92,19,5.6,4.6,542,"109-19","1994-07-18",411
11012588,9783828,8827010501,"Pleurogrammus monopterygius (Atka mackerel)",6.179e+09,"Caridea (shrimp)",NA,0.02,0.65,35,4,531.2,8,4,"C",1,NA,95,199401,163,"Race_Groundfish",51.78,178.13,1994,7,18,"AI",157,92,19,5.6,4.6,542,"109-19","1994-07-18",411
11012588,9783828,8827010501,"Pleurogrammus monopterygius (Atka mackerel)",6170011003,"Themisto pacifica (amphipod)",NA,0.03,0.65,35,4,531.2,8,4,"C",1,NA,95,199401,163,"Race_Groundfish",51.78,178.13,1994,7,18,"AI",157,92,19,5.6,4.6,542,"109-19","1994-07-18",411
11012588,9783828,8827010501,"Pleurogrammus monopterygius (Atka mackerel)",6118260102,"Candacia columbiae (copepod)",NA,0.04,0.65,35,4,531.2,8,5,"C",1,NA,95,199401,163,"Race_Groundfish",51.78,178.13,1994,7,18,"AI",157,92,19,5.6,4.6,542,"109-19","1994-07-18",411
11012588,9783828,8827010501,"Pleurogrammus monopterygius (Atka mackerel)",6118030102,"Eucalanus bungii (copepod)",NA,0.02,0.65,35,4,531.2,8,4,"C",1,NA,95,199401,163,"Race_Groundfish",51.78,178.13,1994,7,18,"AI",157,92,19,5.6,4.6,542,"109-19","1994-07-18",411
11012588,9783829,8827010501,"Pleurogrammus monopterygius (Atka mackerel)",6.118e+09,"Calanoida (copepod)",NA,0.95,1.03,32,4,386.6,8,4,"C",1,NA,95,199401,163,"Race_Groundfish",51.78,178.13,1994,7,18,"AI",157,92,19,5.6,4.6,542,"109-19","1994-07-18",411
11012588,9783829,8827010501,"Pleurogrammus monopterygius (Atka mackerel)",6.174e+09,"Euphausiacea (euphausiid)",NA,0.03,1.03,32,4,386.6,8,4,"C",1,NA,95,199401,163,"Race_Groundfish",51.78,178.13,1994,7,18,"AI",157,92,19,5.6,4.6,542,"109-19","1994-07-18",411
11012588,9783829,8827010501,"Pleurogrammus monopterygius (Atka mackerel)",6170011003,"Themisto pacifica (amphipod)",NA,0.02,1.03,32,4,386.6,8,4,"C",1,NA,95,199401,163,"Race_Groundfish",51.78,178.13,1994,7,18,"AI",157,92,19,5.6,4.6,542,"109-19","1994-07-18",411
11012588,9783829,8827010501,"Pleurogrammus monopterygius (Atka mackerel)",6118260102,"Candacia columbiae (copepod)",NA,0.03,1.03,32,4,386.6,8,5,"C",1,NA,95,199401,163,"Race_Groundfish",51.78,178.13,1994,7,18,"AI",157,92,19,5.6,4.6,542,"109-19","1994-07-18",411
11012592,9783848,8827010501,"Pleurogrammus monopterygius (Atka mackerel)",6.118e+09,"Calanoida (copepod)",NA,0.86,0.91,23,5,119.9,8,4,"C",1,NA,95,199401,167,"Race_Groundfish",51.91,178.42,1994,7,19,"AI",168,97,21,6.6,4.1,542,"113-22","1994-07-19",321
11012588,9783823,8827010501,"Pleurogrammus monopterygius (Atka mackerel)",6.118e+09,"Calanoida (copepod)",NA,0.71,0.89,32,3,386.6,8,4,"C",1,NA,95,199401,163,"Race_Groundfish",51.78,178.13,1994,7,18,"AI",157,92,19,5.6,4.6,542,"109-19","1994-07-18",411
11012588,9783824,8827010501,"Pleurogrammus monopterygius (Atka mackerel)",5.113e+09,"Thecosomata (pteropod)",NA,0.04,10.86,37,6,596,8,4,"C",2,NA,95,199401,163,"Race_Groundfish",51.78,178.13,1994,7,18,"AI",157,92,19,5.6,4.6,542,"109-19","1994-07-18",411
11012588,9783824,8827010501,"Pleurogrammus monopterygius (Atka mackerel)",5.705e+09,"Teuthida (squid)",NA,0.36,10.86,37,6,596,8,4,"C",2,NA,95,199401,163,"Race_Groundfish",51.78,178.13,1994,7,18,"AI",157,92,19,5.6,4.6,542,"109-19","1994-07-18",411
11012588,9783824,8827010501,"Pleurogrammus monopterygius (Atka mackerel)",6.11e+09,"Ostracoda",NA,0.04,10.86,37,6,596,8,5,"C",2,NA,95,199401,163,"Race_Groundfish",51.78,178.13,1994,7,18,"AI",157,92,19,5.6,4.6,542,"109-19","1994-07-18",411
11012588,9783824,8827010501,"Pleurogrammus monopterygius (Atka mackerel)",8.413e+09,"Copelata (larvacea)",NA,1.44,10.86,37,6,596,8,4,"C",2,NA,95,199401,163,"Race_Groundfish",51.78,178.13,1994,7,18,"AI",157,92,19,5.6,4.6,542,"109-19","1994-07-18",411
11012588,9783824,8827010501,"Pleurogrammus monopterygius (Atka mackerel)",8.3e+09,"Chaetognatha (arrow worm)",NA,0.44,10.86,37,6,596,8,4,"C",2,NA,95,199401,163,"Race_Groundfish",51.78,178.13,1994,7,18,"AI",157,92,19,5.6,4.6,542,"109-19","1994-07-18",411
11012588,9783824,8827010501,"Pleurogrammus monopterygius (Atka mackerel)",6.118e+09,"Calanoida (copepod)",NA,0.52,10.86,37,6,596,8,4,"C",2,NA,95,199401,163,"Race_Groundfish",51.78,178.13,1994,7,18,"AI",157,92,19,5.6,4.6,542,"109-19","1994-07-18",411
11012588,9783824,8827010501,"Pleurogrammus monopterygius (Atka mackerel)",6170011003,"Themisto pacifica (amphipod)",NA,0.08,10.86,37,6,596,8,4,"C",2,NA,95,199401,163,"Race_Groundfish",51.78,178.13,1994,7,18,"AI",157,92,19,5.6,4.6,542,"109-19","1994-07-18",411
11012588,9783824,8827010501,"Pleurogrammus monopterygius (Atka mackerel)",6.174e+09,"Euphausiacea (euphausiid)",NA,7.79,10.86,37,6,596,8,4,"C",2,NA,95,199401,163,"Race_Groundfish",51.78,178.13,1994,7,18,"AI",157,92,19,5.6,4.6,542,"109-19","1994-07-18",411
11012588,9783824,8827010501,"Pleurogrammus monopterygius (Atka mackerel)",8755030000,"Osmeridae (smelts)",NA,0.15,10.86,37,6,596,8,4,"C",2,NA,95,199401,163,"Race_Groundfish",51.78,178.13,1994,7,18,"AI",157,92,19,5.6,4.6,542,"109-19","1994-07-18",411
11012588,9783825,8827010501,"Pleurogrammus monopterygius (Atka mackerel)",5.1e+09,"Gastropoda (snail)",NA,0.02,1.18,36,3,542.1,8,5,"C",2,NA,95,199401,163,"Race_Groundfish",51.78,178.13,1994,7,18,"AI",157,92,19,5.6,4.6,542,"109-19","1994-07-18",411
11012588,9783825,8827010501,"Pleurogrammus monopterygius (Atka mackerel)",6.174e+09,"Euphausiacea (euphausiid)",NA,0.05,1.18,36,3,542.1,8,4,"C",2,NA,95,199401,163,"Race_Groundfish",51.78,178.13,1994,7,18,"AI",157,92,19,5.6,4.6,542,"109-19","1994-07-18",411
11012588,9783825,8827010501,"Pleurogrammus monopterygius (Atka mackerel)",6.118e+09,"Calanoida (copepod)",NA,1.08,1.18,36,3,542.1,8,4,"C",2,NA,95,199401,163,"Race_Groundfish",51.78,178.13,1994,7,18,"AI",157,92,19,5.6,4.6,542,"109-19","1994-07-18",411
11012588,9783825,8827010501,"Pleurogrammus monopterygius (Atka mackerel)",6170011003,"Themisto pacifica (amphipod)",NA,0.03,1.18,36,3,542.1,8,4,"C",2,NA,95,199401,163,"Race_Groundfish",51.78,178.13,1994,7,18,"AI",157,92,19,5.6,4.6,542,"109-19","1994-07-18",411
11012588,9783826,8827010501,"Pleurogrammus monopterygius (Atka mackerel)",5.705e+09,"Teuthida (squid)",NA,0.02,1.45,30,5,307.6,8,4,"C",1,NA,95,199401,163,"Race_Groundfish",51.78,178.13,1994,7,18,"AI",157,92,19,5.6,4.6,542,"109-19","1994-07-18",411
11009795,9783631,8827010501,"Pleurogrammus monopterygius (Atka mackerel)",8.735e+09,"Teleostei (fish)",1,0.039,3.9,38,5,711.1,0,4,"6",1,NA,94,199401,228,"Race_Groundfish",52.01,177.82,1994,8,5,"AI",143,198,1,5.5,4.3,542,"105-24","1994-08-05",322
11009795,9783632,8827010501,"Pleurogrammus monopterygius (Atka mackerel)",5.113e+09,"Thecosomata (pteropod)",NA,0.105,10.5,40,6,780.6,0,4,"C",2,NA,94,199401,228,"Race_Groundfish",52.01,177.82,1994,8,5,"AI",143,198,1,5.5,4.3,542,"105-24","1994-08-05",322
11009795,9783632,8827010501,"Pleurogrammus monopterygius (Atka mackerel)",3.73e+09,"Scyphozoa (jellyfish)",NA,0.84,10.5,40,6,780.6,0,3,"C",2,NA,94,199401,228,"Race_Groundfish",52.01,177.82,1994,8,5,"AI",143,198,1,5.5,4.3,542,"105-24","1994-08-05",322
11009795,9783632,8827010501,"Pleurogrammus monopterygius (Atka mackerel)",8831020000,"Cottidae (sculpin)",3,0.63,10.5,40,6,780.6,0,5,"6",2,NA,94,199401,228,"Race_Groundfish",52.01,177.82,1994,8,5,"AI",143,198,1,5.5,4.3,542,"105-24","1994-08-05",322
11009795,9783632,8827010501,"Pleurogrammus monopterygius (Atka mackerel)",5.705e+09,"Teuthida (squid)",NA,0.21,10.5,40,6,780.6,0,4,"C",2,NA,94,199401,228,"Race_Groundfish",52.01,177.82,1994,8,5,"AI",143,198,1,5.5,4.3,542,"105-24","1994-08-05",322
11009795,9783632,8827010501,"Pleurogrammus monopterygius (Atka mackerel)",6118010403,"Neocalanus cristatus (copepod)",NA,3.57,10.5,40,6,780.6,0,5,NA,2,NA,94,199401,228,"Race_Groundfish",52.01,177.82,1994,8,5,"AI",143,198,1,5.5,4.3,542,"105-24","1994-08-05",322
11011843,9783699,8827010501,"Pleurogrammus monopterygius (Atka mackerel)",6.174e+09,"Euphausiacea (euphausiid)",NA,32.76,32.92,45,7,1173.4,8,5,"C",2,NA,95,199401,94,"Race_Groundfish",51.88,-174.55,1994,6,29,"AI",252,145,15,5.2,4.3,541,"207-21","1994-06-29",612
11011843,9783700,8827010501,"Pleurogrammus monopterygius (Atka mackerel)",6.118e+09,"Calanoida (copepod)",NA,0.04,20,43,7,1002.6,8,4,"C",2,NA,95,199401,94,"Race_Groundfish",51.88,-174.55,1994,6,29,"AI",252,145,15,5.2,4.3,541,"207-21","1994-06-29",612
