"YEAR","ebs_domain","ebs_name","qq_cpue","guild","stat_count","area_km2","ave_bio_tkm2","tot_bio_tons"
1984,"SE_middle","ak_plaice",127.661885935544,"Benthic foragers",69,94526,1.85017225993541,174889.383042655
1985,"SE_middle","ak_plaice",124.267776464056,"Benthic foragers",68,94526,1.827467300942,172743.174088843
1986,"SE_middle","ak_plaice",108.094555191193,"Benthic foragers",68,94526,1.58962581163519,150260.969470628
1987,"SE_middle","ak_plaice",87.6045242503288,"Benthic foragers",68,94526,1.28830182721072,121778.01851892
1988,"SE_middle","ak_plaice",179.214988338464,"Benthic foragers",66,94526,2.71537861118885,256673.878601238
1989,"SE_middle","ak_plaice",118.518780049058,"Benthic foragers",67,94526,1.76893701565759,167210.540342049
1990,"SE_middle","ak_plaice",89.4539196947211,"Benthic foragers",68,94526,1.31549881904002,124348.841368577
1991,"SE_middle","ak_plaice",78.6517022686622,"Benthic foragers",68,94526,1.1566426804215,109332.806009523
1992,"SE_middle","ak_plaice",76.3616467836922,"Benthic foragers",68,94526,1.12296539387783,106149.426821695
1993,"SE_middle","ak_plaice",97.1913256330852,"Benthic foragers",69,94526,1.40856993671138,133146.48183758
1994,"SE_middle","ak_plaice",94.7369247017882,"Benthic foragers",69,94526,1.37299890872157,129784.094845815
1995,"SE_middle","ak_plaice",93.3330166517056,"Benthic foragers",69,94526,1.35265241524211,127860.822203176
1996,"SE_middle","ak_plaice",91.3568272854538,"Benthic foragers",69,94526,1.32401198964426,125153.557333113
1997,"SE_middle","ak_plaice",133.755553448653,"Benthic foragers",69,94526,1.93848628186454,183237.354279527
1998,"SE_middle","ak_plaice",83.9369691798106,"Benthic foragers",69,94526,1.21647781420015,114988.781865084
1999,"SE_middle","ak_plaice",75.839146940898,"Benthic foragers",69,94526,1.09911807160722,103895.234836744
2000,"SE_middle","ak_plaice",62.6347775886422,"Benthic foragers",69,94526,0.907750399835394,85806.0142948404
2001,"SE_middle","ak_plaice",88.0825791466931,"Benthic foragers",69,94526,1.27655911806802,120668.027194497
2002,"SE_middle","ak_plaice",66.4366662612911,"Benthic foragers",69,94526,0.962850235670885,91014.3813770261
2003,"SE_middle","ak_plaice",66.5633133062621,"Benthic foragers",68,94526,0.978872254503854,92528.8787292313
2004,"SE_middle","ak_plaice",102.450291789417,"Benthic foragers",68,94526,1.50662193807967,142414.945318919
2005,"SE_middle","ak_plaice",106.229904133992,"Benthic foragers",69,94526,1.53956382802887,145528.810408257
2006,"SE_middle","ak_plaice",99.1082550707638,"Benthic foragers",69,94526,1.43635152276469,135772.564040855
2007,"SE_middle","ak_plaice",98.6077475940594,"Benthic foragers",69,94526,1.42909779121825,135086.897812697
2008,"SE_middle","ak_plaice",108.350639942015,"Benthic foragers",69,94526,1.57029912959442,148434.095524042
2009,"SE_middle","ak_plaice",61.2553098527894,"Benthic foragers",69,94526,0.887758113808542,83916.2234658662
2010,"SE_middle","ak_plaice",85.5833220136787,"Benthic foragers",69,94526,1.24033800019824,117244.189806739
2011,"SE_middle","ak_plaice",159.1500582798,"Benthic foragers",69,94526,2.30652258376522,218026.353752991
2012,"SE_middle","ak_plaice",108.604110284223,"Benthic foragers",69,94526,1.57397261281483,148781.335198934
2013,"SE_middle","ak_plaice",157.973633154471,"Benthic foragers",69,94526,2.2894729442677,216414.719529848
2014,"SE_middle","ak_plaice",127.67594694966,"Benthic foragers",69,94526,1.85037604274869,174908.645816863
2015,"SE_middle","ak_plaice",96.1911331902514,"Benthic foragers",69,94526,1.39407439406162,131776.276173068
2016,"SE_middle","ak_plaice",107.987315479076,"Benthic foragers",69,94526,1.56503355766777,147936.362072103
2017,"SE_middle","ak_plaice",90.5959364609939,"Benthic foragers",69,94526,1.31298458639122,124111.181013216
2018,"SE_middle","ak_plaice",90.7740687512455,"Benthic foragers",69,94526,1.31556621378617,124355.211924351
2019,"SE_middle","ak_plaice",78.6994764245624,"Benthic foragers",69,94526,1.14057212209511,107813.720413162
2021,"SE_middle","ak_plaice",59.3454402975465,"Benthic foragers",69,94526,0.860078844891978,81299.8128922591
2022,"SE_middle","ak_plaice",63.7099751624855,"Benthic foragers",69,94526,0.923332973369355,87278.9726407117
1982,"SE_outer","ak_plaice",1.3641925394592,"Benthic foragers",23,38792,0.0593127191069217,2300.85899959571
1983,"SE_outer","ak_plaice",2.11489989965672,"Benthic foragers",25,38792,0.0845959959862688,3281.64787629934
1984,"SE_outer","ak_plaice",0.32741795962128,"Benthic foragers",25,38792,0.0130967183848512,508.047899585148
1985,"SE_outer","ak_plaice",0.03220520572984,"Benthic foragers",25,38792,0.0012882082291936,49.9721736268781
1986,"SE_outer","ak_plaice",0.04290763499792,"Benthic foragers",26,38792,0.00165029365376615,64.0181914168966
1988,"SE_outer","ak_plaice",0.11910736469984,"Benthic foragers",27,38792,0.00441138387777185,171.126403386526
1989,"SE_outer","ak_plaice",0.05863325384928,"Benthic foragers",26,38792,0.00225512514804923,87.4808147431258
1991,"SE_outer","ak_plaice",0.14678876226696,"Benthic foragers",26,38792,0.00564572162565231,219.008833302304
1992,"SE_outer","ak_plaice",0.01717480415024,"Benthic foragers",26,38792,0.000660569390393846,25.6248077921581
1994,"SE_outer","ak_plaice",0.02309883864904,"Benthic foragers",26,38792,0.000888416871116923,34.4634672643677
2006,"SE_outer","ak_plaice",0.13597862328072,"Benthic foragers",26,38792,0.00522994704925846,202.880105934834
2016,"SE_outer","ak_plaice",0.05863325384928,"Benthic foragers",26,38792,0.00225512514804923,87.4808147431258
2017,"SE_outer","ak_plaice",0.20134863041128,"Benthic foragers",26,38792,0.00774417809274154,300.41215657363
2018,"SE_outer","ak_plaice",0.14162848758784,"Benthic foragers",26,38792,0.00544724952260923,211.309703481057
2019,"SE_outer","ak_plaice",0.13687946819624,"Benthic foragers",26,38792,0.00526459493062462,204.22416654879
2021,"SE_outer","ak_plaice",0.14782669227832,"Benthic foragers",26,38792,0.00568564201070462,220.557424879253
2022,"SE_outer","ak_plaice",0.02827869691328,"Benthic foragers",26,38792,0.00108764218897231,42.1918157946138
1982,"StMatt","ak_plaice",12.9217684271817,"Benthic foragers",19,27537,0.680093075114825,18727.7230094369
1983,"StMatt","ak_plaice",42.1579068169785,"Benthic foragers",29,27537,1.4537209247234,40031.1131041082
1984,"StMatt","ak_plaice",31.2857270330783,"Benthic foragers",29,27537,1.07881817355442,29707.4160451682
1985,"StMatt","ak_plaice",19.4290902169883,"Benthic foragers",29,27537,0.669968628172011,18448.9261139727
1986,"StMatt","ak_plaice",14.103696539929,"Benthic foragers",29,27537,0.486334363445829,13392.1893662078
1987,"StMatt","ak_plaice",19.4619025138569,"Benthic foragers",25,27537,0.778476100554275,21436.8963809631
1988,"StMatt","ak_plaice",21.0746401238666,"Benthic foragers",28,27537,0.75266571870952,20726.1558961041
1989,"StMatt","ak_plaice",32.3651938284778,"Benthic foragers",29,27537,1.11604116649924,30732.4256018895
1990,"StMatt","ak_plaice",23.8110936398544,"Benthic foragers",26,27537,0.915811293840554,25218.6955984873
1991,"StMatt","ak_plaice",27.3446774045667,"Benthic foragers",27,27537,1.01276582979877,27888.5326551687
1992,"StMatt","ak_plaice",15.7634641296044,"Benthic foragers",29,27537,0.543567728607048,14968.2245426523
1993,"StMatt","ak_plaice",13.2573919089682,"Benthic foragers",29,27537,0.457151445136836,12588.5793447331
1994,"StMatt","ak_plaice",32.617283527935,"Benthic foragers",28,27537,1.16490298314054,32077.933446741
1995,"StMatt","ak_plaice",16.4015169163991,"Benthic foragers",29,27537,0.565569548841349,15574.0886664442
1996,"StMatt","ak_plaice",29.7202739893409,"Benthic foragers",28,27537,1.06143835676217,29228.82803016
1997,"StMatt","ak_plaice",44.532984436747,"Benthic foragers",29,27537,1.53562015299127,42286.3721529207
1998,"StMatt","ak_plaice",31.3349209988998,"Benthic foragers",29,27537,1.08051451720344,29754.1282602311
1999,"StMatt","ak_plaice",26.6595750545212,"Benthic foragers",28,27537,0.952127680518614,26218.7399384411
2000,"StMatt","ak_plaice",24.8763623360419,"Benthic foragers",29,27537,0.857805597794549,23621.3927464685
2001,"StMatt","ak_plaice",35.0425734599512,"Benthic foragers",29,27537,1.20836460206728,33274.7360471268
2002,"StMatt","ak_plaice",15.9187717513986,"Benthic foragers",29,27537,0.54892316384133,15115.6971626987
2003,"StMatt","ak_plaice",11.6859462881841,"Benthic foragers",29,27537,0.402963665109796,11096.4104461284
2004,"StMatt","ak_plaice",15.1508308362954,"Benthic foragers",29,27537,0.522442442630877,14386.4975427265
2005,"StMatt","ak_plaice",12.8062742339365,"Benthic foragers",28,27537,0.457366936926303,12594.5133421396
2006,"StMatt","ak_plaice",22.4653586293708,"Benthic foragers",29,27537,0.774667538943821,21332.020019896
2007,"StMatt","ak_plaice",12.4913701852069,"Benthic foragers",29,27537,0.430736902938168,11861.2020962083
2008,"StMatt","ak_plaice",10.0370573800429,"Benthic foragers",29,27537,0.34610542689803,9530.70514049106
2009,"StMatt","ak_plaice",8.01664827859016,"Benthic foragers",29,27537,0.276436147537592,7612.22219474266
2010,"StMatt","ak_plaice",8.75723092528064,"Benthic foragers",29,27537,0.301973480182091,8315.44372377424
2011,"StMatt","ak_plaice",6.94901976039568,"Benthic foragers",29,27537,0.239621371048127,6598.45369455227
2012,"StMatt","ak_plaice",9.94878437011448,"Benthic foragers",29,27537,0.343061530003948,9446.88535171871
2013,"StMatt","ak_plaice",6.81101423605504,"Benthic foragers",29,27537,0.234862559863967,6467.41031097406
2014,"StMatt","ak_plaice",7.66749253948568,"Benthic foragers",29,27537,0.264396294465023,7280.68076068335
2015,"StMatt","ak_plaice",8.53734643155328,"Benthic foragers",29,27537,0.294391256260458,8106.65202364423
2016,"StMatt","ak_plaice",24.5135568381088,"Benthic foragers",29,27537,0.845295063383062,23276.8901603794
2017,"StMatt","ak_plaice",32.3611008591878,"Benthic foragers",29,27537,1.11590002962716,30728.5391158432
2018,"StMatt","ak_plaice",32.8660048507516,"Benthic foragers",29,27537,1.13331051209488,31207.9715715568
2019,"StMatt","ak_plaice",49.8208070057535,"Benthic foragers",29,27537,1.71795886226736,47307.4331902564
2021,"StMatt","ak_plaice",12.2245340461543,"Benthic foragers",29,27537,0.421535656763942,11607.8273803087
2022,"StMatt","ak_plaice",7.48158556594152,"Benthic foragers",29,27537,0.257985709170397,7104.15247342523
1988,"NBS70","ak_skate",2.17949682460142,"Apex predators",25,79261,0.0871798729840568,6909.96391258933
2010,"NBS70","ak_skate",39.8148134860423,"Apex predators",58,79261,0.686462301483488,54409.6884778827
2017,"NBS70","ak_skate",42.8301000977767,"Apex predators",58,79261,0.738450001685804,58530.2855836185
2018,"NBS70","ak_skate",17.6348931537961,"Apex predators",23,79261,0.766734484947658,60772.1420114363
2019,"NBS70","ak_skate",37.2725223291454,"Apex predators",58,79261,0.642629695330092,50935.4722815585
2021,"NBS70","ak_skate",38.309347931342,"Apex predators",82,79261,0.467187169894415,37029.7222730012
2010,"NBS71","ak_skate",2.95049851451849,"Apex predators",55,82594,0.0536454275366998,4430.79044196618
2017,"NBS71","ak_skate",6.09985509293379,"Apex predators",57,82594,0.107015001630417,8838.79704466269
2018,"NBS71","ak_skate",7.45000032333622,"Apex predators",14,82594,0.532142880238301,43951.8090504023
2019,"NBS71","ak_skate",13.5422678546646,"Apex predators",58,82594,0.233487376804563,19284.656399796
2021,"NBS71","ak_skate",4.65127032466475,"Apex predators",71,82594,0.0655108496431655,5410.80311542761
2010,"NBS81","ak_skate",5.64484336896287,"Apex predators",28,38352,0.201601548891531,7731.822603088
2017,"NBS81","ak_skate",3.47251065435104,"Apex predators",28,38352,0.124018237655394,4756.34745055968
2018,"NBS81","ak_skate",6.18656761360393,"Apex predators",12,38352,0.515547301133661,19772.2700930782
2019,"NBS81","ak_skate",8.98508156553265,"Apex predators",28,38352,0.320895770197595,12306.9945786182
2021,"NBS81","ak_skate",7.66571003316753,"Apex predators",35,38352,0.219020286661929,8399.86603405832
1982,"NW_corner","ak_skate",1.92775915994912,"Apex predators",5,29522,0.385551831989824,11382.2611840036
1985,"NW_corner","ak_skate",2.22985299940159,"Apex predators",5,29522,0.445970599880318,13165.9440496667
1987,"NW_corner","ak_skate",2.69484608288756,"Apex predators",18,29522,0.149713671271531,4419.84700327814
1988,"NW_corner","ak_skate",0.82083935253464,"Apex predators",20,29522,0.041041967626732,1211.64096827638
1989,"NW_corner","ak_skate",56.2408559791945,"Apex predators",20,29522,2.81204279895972,83017.127510889
1990,"NW_corner","ak_skate",3.22744451311486,"Apex predators",20,29522,0.161372225655743,4764.03084580884
1991,"NW_corner","ak_skate",4.7207941664817,"Apex predators",21,29522,0.224799722213414,6636.53739918442
1992,"NW_corner","ak_skate",5.39204275433624,"Apex predators",20,29522,0.269602137716812,7959.19430967572
1993,"NW_corner","ak_skate",8.5449079318538,"Apex predators",20,29522,0.42724539659269,12613.1385982094
1994,"NW_corner","ak_skate",10.5271195128456,"Apex predators",21,29522,0.501291405373601,14799.1248694395
1995,"NW_corner","ak_skate",7.13741525405581,"Apex predators",20,29522,0.356870762702791,10535.5386565118
1996,"NW_corner","ak_skate",12.5770055755365,"Apex predators",20,29522,0.628850278776824,18564.9179300494
1997,"NW_corner","ak_skate",16.1954428418106,"Apex predators",20,29522,0.809772142090529,23906.0931787966
1998,"NW_corner","ak_skate",8.99127778611472,"Apex predators",20,29522,0.449563889305736,13272.0251400839
1999,"NW_corner","ak_skate",6.0049760053877,"Apex predators",20,29522,0.300248800269385,8863.94508155278
2000,"NW_corner","ak_skate",7.56014959465988,"Apex predators",20,29522,0.378007479732994,11159.5368166774
2001,"NW_corner","ak_skate",6.81600683580149,"Apex predators",20,29522,0.340800341790075,10061.1076903266
2002,"NW_corner","ak_skate",9.50249623067948,"Apex predators",20,29522,0.475124811533974,14026.634686106
2003,"NW_corner","ak_skate",11.1519958278363,"Apex predators",20,29522,0.557599791391815,16461.4610414692
2004,"NW_corner","ak_skate",13.3885722018723,"Apex predators",20,29522,0.669428610093614,19762.8714271837
2005,"NW_corner","ak_skate",14.9192806579954,"Apex predators",20,29522,0.745964032899772,22022.3501792671
2006,"NW_corner","ak_skate",7.86322860725929,"Apex predators",20,29522,0.393161430362965,11606.9117471754
2007,"NW_corner","ak_skate",12.4079533202694,"Apex predators",20,29522,0.620397666013472,18315.3798960497
2008,"NW_corner","ak_skate",8.59431350098587,"Apex predators",20,29522,0.429715675049293,12686.0661588052
2009,"NW_corner","ak_skate",6.72913876147657,"Apex predators",20,29522,0.336456938073828,9932.88172581557
2010,"NW_corner","ak_skate",8.56016947376166,"Apex predators",20,29522,0.428008473688083,12635.6661602196
2011,"NW_corner","ak_skate",10.4548216308518,"Apex predators",20,29522,0.522741081542588,15432.3622093003
2012,"NW_corner","ak_skate",10.7837225501447,"Apex predators",20,29522,0.539186127507233,15917.8528562685
2013,"NW_corner","ak_skate",6.8733974925456,"Apex predators",20,29522,0.34366987462728,10145.8220387466
2014,"NW_corner","ak_skate",7.03658191827953,"Apex predators",20,29522,0.351829095913976,10386.6985695724
2015,"NW_corner","ak_skate",8.74647954283955,"Apex predators",20,29522,0.437323977141978,12910.6784531855
2016,"NW_corner","ak_skate",11.3287393471452,"Apex predators",20,29522,0.566436967357262,16722.3521503211
2017,"NW_corner","ak_skate",17.1228537316089,"Apex predators",20,29522,0.856142686580447,25275.0443932279
2018,"NW_corner","ak_skate",11.3540340997864,"Apex predators",20,29522,0.56770170498932,16759.6897346947
2019,"NW_corner","ak_skate",8.07259518472346,"Apex predators",20,29522,0.403629759236173,11915.9577521703
2021,"NW_corner","ak_skate",9.27569036014053,"Apex predators",20,29522,0.463784518007026,13691.8465406034
2022,"NW_corner","ak_skate",11.7056890620257,"Apex predators",20,29522,0.585284453101286,17278.7676244562
1983,"NW_inner","ak_skate",7.04196580310886,"Apex predators",31,41027,0.22716018719706,9319.70100013378
1984,"NW_inner","ak_skate",3.18577341737324,"Apex predators",31,41027,0.102766884431395,4216.21696756684
1985,"NW_inner","ak_skate",2.69646211252333,"Apex predators",31,41027,0.0869826487910752,3568.63713195144
1986,"NW_inner","ak_skate",0.22513798968492,"Apex predators",31,41027,0.00726251579628774,297.959235574297
1987,"NW_inner","ak_skate",4.56723678360471,"Apex predators",30,41027,0.152241226120157,6246.00078403168
1988,"NW_inner","ak_skate",1.19224098706131,"Apex predators",31,41027,0.0384593866793971,1577.87325729562
1989,"NW_inner","ak_skate",12.3341776785552,"Apex predators",30,41027,0.411139255951839,16867.8102539361
1990,"NW_inner","ak_skate",2.72010626804989,"Apex predators",30,41027,0.0906702089349963,3719.9266619761
1991,"NW_inner","ak_skate",1.24270950616771,"Apex predators",31,41027,0.0400874034247648,1644.66590030783
1992,"NW_inner","ak_skate",6.5742159631854,"Apex predators",16,41027,0.410888497699088,16857.5223951005
1993,"NW_inner","ak_skate",5.16705167643639,"Apex predators",31,41027,0.166679086336658,6838.34287513406
1994,"NW_inner","ak_skate",6.2849725839917,"Apex predators",31,41027,0.202741051096506,8317.85710333637
1995,"NW_inner","ak_skate",4.91381896832426,"Apex predators",31,41027,0.158510289300783,6503.20163914321
1996,"NW_inner","ak_skate",29.3974370766439,"Apex predators",31,41027,0.948304421827224,38906.0855143055
1997,"NW_inner","ak_skate",20.3786349355029,"Apex predators",31,41027,0.657375320500093,26970.1372741573
1998,"NW_inner","ak_skate",27.9910505581688,"Apex predators",31,41027,0.90293711477964,37044.8010080643
1999,"NW_inner","ak_skate",7.06828893824552,"Apex predators",31,41027,0.228009320588565,9354.53839578706
2000,"NW_inner","ak_skate",23.7701367031924,"Apex predators",30,41027,0.792337890106413,32507.2466173958
