"YEAR","goa_INPFC_area","goa_name","qq_cpue","guild","stat_count","area_km2","ave_bio_tkm2","tot_bio_tons"
2007,"Kodiak","Atka mackerel",4.83067671566081,"Pelagic foragers",261,101489,0.0185083399067464,1878.39290879578
2009,"Kodiak","Atka mackerel",4.97738633490457,"Pelagic foragers",272,101489,0.0182992144665609,1857.1689769968
2011,"Kodiak","Atka mackerel",10.9722854797709,"Pelagic foragers",224,101489,0.0489834173204057,4971.27804043065
2013,"Kodiak","Atka mackerel",62.7083640019469,"Pelagic foragers",185,101489,0.338964129740254,34401.1305632086
2015,"Kodiak","Atka mackerel",33.7127340865633,"Pelagic foragers",248,101489,0.135938443897433,13796.2567327066
2017,"Kodiak","Atka mackerel",176.165759513867,"Pelagic foragers",176,101489,1.0009418154197,101584.58390513
2019,"Kodiak","Atka mackerel",1.46900149464011,"Pelagic foragers",175,101489,0.00839429425508637,851.92852965446
2021,"Kodiak","Atka mackerel",0.194192270918654,"Pelagic foragers",175,101489,0.00110967011953517,112.619310761504
2023,"Kodiak","Atka mackerel",0.313277139470264,"Pelagic foragers",180,101489,0.00174042855261258,176.634353376098
1984,"Shumagin","Atka mackerel",585.238596136717,"Pelagic foragers",222,65228,2.63620989250774,171954.698868495
1987,"Shumagin","Atka mackerel",267.73056210131,"Pelagic foragers",172,65228,1.55657303547273,101532.145957815
1990,"Shumagin","Atka mackerel",394.90001446477,"Pelagic foragers",135,65228,2.92518529233163,190803.986248208
1993,"Shumagin","Atka mackerel",270.430606794561,"Pelagic foragers",170,65228,1.59076827526212,103762.633058798
1996,"Shumagin","Atka mackerel",2862.43006002902,"Pelagic foragers",200,65228,14.3121503001451,933552.939777866
1999,"Shumagin","Atka mackerel",40.4353513530183,"Pelagic foragers",141,65228,0.286775541510768,18705.7950216644
2001,"Shumagin","Atka mackerel",2090.98780980201,"Pelagic foragers",139,65228,15.0430777683598,981229.876674573
2003,"Shumagin","Atka mackerel",1078.52698225308,"Pelagic foragers",226,65228,4.77224328430568,311283.884948691
2005,"Shumagin","Atka mackerel",1150.95797778878,"Pelagic foragers",174,65228,6.61470102177457,431463.718248312
2007,"Shumagin","Atka mackerel",1200.93160971411,"Pelagic foragers",198,65228,6.06531116017225,395628.116355716
2009,"Shumagin","Atka mackerel",2090.18977616776,"Pelagic foragers",191,65228,10.9434019694647,713816.223664245
2011,"Shumagin","Atka mackerel",1083.82954489968,"Pelagic foragers",160,65228,6.77393465562298,441850.209716975
2013,"Shumagin","Atka mackerel",777.924829378948,"Pelagic foragers",133,65228,5.84905886751089,381522.41181
2015,"Shumagin","Atka mackerel",323.116154589491,"Pelagic foragers",184,65228,1.75606605755158,114544.676801975
2017,"Shumagin","Atka mackerel",72.4337563108885,"Pelagic foragers",123,65228,0.588892327730801,38412.2687532247
2019,"Shumagin","Atka mackerel",5.2657799676901,"Pelagic foragers",121,65228,0.0435188427081826,2838.64707216933
2021,"Shumagin","Atka mackerel",110.826645597389,"Pelagic foragers",112,65228,0.989523621405257,64544.6467770221
2023,"Shumagin","Atka mackerel",687.863216491259,"Pelagic foragers",116,65228,5.92985531457982,386792.602459412
2013,"Southeastern","Atka mackerel",0.140165129766142,"Pelagic foragers",36,28038,0.00389347582683727,109.165275232863
2019,"Southeastern","Atka mackerel",0.14761312977955,"Pelagic foragers",50,28038,0.00295226259559099,82.7755386551803
2003,"Yakutat","Atka mackerel",3.21034453211581,"Pelagic foragers",76,57198,0.0422413754225764,2416.12219142053
2009,"Yakutat","Atka mackerel",0.277985138569647,"Pelagic foragers",80,57198,0.00347481423212058,198.752424448833
2013,"Yakutat","Atka mackerel",2.48125677322072,"Pelagic foragers",59,57198,0.0420551995461139,2405.47330363862
2015,"Yakutat","Atka mackerel",0.692740727843909,"Pelagic foragers",77,57198,0.00899663282914168,514.589404561246
1984,"Chirikof","Bairdi",111.008984443208,"Motile epifauna",183,68054,0.606606472367259,41281.9968704815
1987,"Chirikof","Bairdi",122.999445614566,"Motile epifauna",195,68054,0.630766387767003,42926.1757530956
1990,"Chirikof","Bairdi",11.1911710698112,"Motile epifauna",156,68054,0.0717382760885331,4882.07664092903
1993,"Chirikof","Bairdi",100.338651496157,"Motile epifauna",172,68054,0.583364252884634,39700.2708658109
1996,"Chirikof","Bairdi",71.0817827972673,"Motile epifauna",183,68054,0.388425042608018,26433.8778496461
1999,"Chirikof","Bairdi",111.223822289313,"Motile epifauna",154,68054,0.722232612268269,49150.8181953048
2001,"Chirikof","Bairdi",57.1206912177009,"Motile epifauna",140,68054,0.408004937269292,27766.3680009244
2003,"Chirikof","Bairdi",814.429370019403,"Motile epifauna",169,68054,4.81910869833967,327959.623356808
2005,"Chirikof","Bairdi",212.729298115217,"Motile epifauna",168,68054,1.26624582211438,86173.0931781723
2007,"Chirikof","Bairdi",259.204631856375,"Motile epifauna",187,68054,1.38612102596992,94331.080301357
2009,"Chirikof","Bairdi",563.577082757061,"Motile epifauna",182,68054,3.09657737778605,210734.476867852
2011,"Chirikof","Bairdi",449.855771264919,"Motile epifauna",150,68054,2.99903847509946,204096.564384419
2013,"Chirikof","Bairdi",63.9713299459975,"Motile epifauna",123,68054,0.520092113382093,35394.348684105
2015,"Chirikof","Bairdi",50.1172998552952,"Motile epifauna",172,68054,0.291379650321484,19829.5507229782
2017,"Chirikof","Bairdi",264.999870722426,"Motile epifauna",115,68054,2.30434670193414,156820.010453426
2019,"Chirikof","Bairdi",226.693672840211,"Motile epifauna",118,68054,1.92113282067976,130740.77297854
2021,"Chirikof","Bairdi",274.101065632359,"Motile epifauna",112,68054,2.44733094314606,166550.660004862
2023,"Chirikof","Bairdi",46.8855642520409,"Motile epifauna",120,68054,0.390713035433674,26589.5849134033
1984,"Kodiak","Bairdi",535.168053246222,"Motile epifauna",264,101489,2.02715171684175,205733.600590553
1987,"Kodiak","Bairdi",153.097052642398,"Motile epifauna",234,101489,0.654260908728197,66400.285365916
1990,"Kodiak","Bairdi",106.945207732861,"Motile epifauna",215,101489,0.497419570850514,50482.6148260479
1993,"Kodiak","Bairdi",478.641107926902,"Motile epifauna",240,101489,1.99433794969543,202403.364176639
1996,"Kodiak","Bairdi",147.366670061683,"Motile epifauna",210,101489,0.701746047912774,71219.5046566195
1999,"Kodiak","Bairdi",163.516499123088,"Motile epifauna",231,101489,0.707863632567478,71840.3722056408
2001,"Kodiak","Bairdi",477.615055208139,"Motile epifauna",210,101489,2.27435740575304,230822.258752471
2003,"Kodiak","Bairdi",378.236633425646,"Motile epifauna",246,101489,1.53754729034816,156044.136950144
2005,"Kodiak","Bairdi",475.056039639546,"Motile epifauna",285,101489,1.66686329698086,169168.289147291
2007,"Kodiak","Bairdi",288.251447949355,"Motile epifauna",261,101489,1.10441167796688,112085.63678518
2009,"Kodiak","Bairdi",648.149279759629,"Motile epifauna",272,101489,2.38290176382217,241838.317108548
2011,"Kodiak","Bairdi",451.153307085489,"Motile epifauna",224,101489,2.0140772637745,204406.687423211
2013,"Kodiak","Bairdi",149.937259226774,"Motile epifauna",185,101489,0.810471671496075,82253.9594684652
2015,"Kodiak","Bairdi",185.872642548859,"Motile epifauna",248,101489,0.749486461890562,76064.6315308113
2017,"Kodiak","Bairdi",83.6591667565683,"Motile epifauna",176,101489,0.475336174753229,48241.3930395305
2019,"Kodiak","Bairdi",551.278165692732,"Motile epifauna",175,101489,3.15016094681561,319706.68433137
2021,"Kodiak","Bairdi",177.597258162215,"Motile epifauna",175,101489,1.01484147521265,102995.246477857
2023,"Kodiak","Bairdi",155.472282440051,"Motile epifauna",180,101489,0.863734902444727,87659.5915142129
1984,"Shumagin","Bairdi",46.4101787026077,"Motile epifauna",222,65228,0.209054859020755,13636.2303442058
1987,"Shumagin","Bairdi",5.50474936255451,"Motile epifauna",172,65228,0.0320043567590379,2087.58018267852
1990,"Shumagin","Bairdi",12.2031483587979,"Motile epifauna",135,65228,0.0903936915466514,5896.19971220498
1993,"Shumagin","Bairdi",303.522628399648,"Motile epifauna",170,65228,1.78542722588028,116459.847089719
1996,"Shumagin","Bairdi",16.0423617768268,"Motile epifauna",200,65228,0.080211808884134,5232.05586989429
1999,"Shumagin","Bairdi",21.0661610573822,"Motile epifauna",141,65228,0.149405397570086,9745.41527270159
2001,"Shumagin","Bairdi",65.0610570077586,"Motile epifauna",139,65228,0.468065158329198,30530.9541474969
2003,"Shumagin","Bairdi",169.024420160148,"Motile epifauna",226,65228,0.747895664425434,48783.7383991422
2005,"Shumagin","Bairdi",73.468069824396,"Motile epifauna",174,65228,0.422230286347103,27541.2371178489
2007,"Shumagin","Bairdi",117.187663798493,"Motile epifauna",198,65228,0.591856887871175,38605.641082061
2009,"Shumagin","Bairdi",2609.50217250262,"Motile epifauna",191,65228,13.6623150392807,891165.485382205
2011,"Shumagin","Bairdi",143.484203342989,"Motile epifauna",160,65228,0.896776270893684,58494.9225978532
2013,"Shumagin","Bairdi",34.5362919077745,"Motile epifauna",133,65228,0.259671367727628,16937.8439741377
2015,"Shumagin","Bairdi",33.464680826843,"Motile epifauna",184,65228,0.181873265363277,11863.2293531159
2017,"Shumagin","Bairdi",48.4133447138684,"Motile epifauna",123,65228,0.393604428568036,25674.0296666358
2019,"Shumagin","Bairdi",56.56746999103,"Motile epifauna",121,65228,0.467499751991984,30494.0738229331
2021,"Shumagin","Bairdi",49.7825304286638,"Motile epifauna",112,65228,0.444486878827356,28992.9901321508
2023,"Shumagin","Bairdi",36.6040536470384,"Motile epifauna",116,65228,0.3155521866124,20582.8380283536
1990,"Southeastern","Bairdi",0.121405328734834,"Motile epifauna",68,28038,0.00178537248139462,50.0582736333425
1996,"Southeastern","Bairdi",0.0898927090690399,"Motile epifauna",98,28038,0.000917272541520815,25.7184875191606
1999,"Southeastern","Bairdi",0.825984555132314,"Motile epifauna",64,28038,0.0129060086739424,361.858671199997
2009,"Southeastern","Bairdi",4.60801574636682,"Motile epifauna",70,28038,0.0658287963766689,1845.70779280904
2011,"Southeastern","Bairdi",2.52363274420184,"Motile epifauna",53,28038,0.0476157121547517,1335.04933739493
2013,"Southeastern","Bairdi",0.18019577576737,"Motile epifauna",36,28038,0.00500543821576028,140.342476693487
2019,"Southeastern","Bairdi",14.6320632805071,"Motile epifauna",50,28038,0.292641265610141,8205.07580517713
2023,"Southeastern","Bairdi",0.0337298497909859,"Motile epifauna",38,28038,0.000887627626078577,24.8873033799911
1984,"Yakutat","Bairdi",24.4128484927403,"Motile epifauna",110,57198,0.221934986297639,12694.2373462524
1987,"Yakutat","Bairdi",4.66518630139064,"Motile epifauna",109,57198,0.0427998743246847,2448.06721162332
1990,"Yakutat","Bairdi",2.86532349593972,"Motile epifauna",134,57198,0.0213830111637293,1223.06547254299
1993,"Yakutat","Bairdi",1.48725712502934,"Motile epifauna",124,57198,0.0119940090728172,686.033330947001
1996,"Yakutat","Bairdi",0.764171102117981,"Motile epifauna",116,57198,0.00658768191481018,376.802230163313
1999,"Yakutat","Bairdi",86.1975934322041,"Motile epifauna",127,57198,0.678721208127591,38821.4956624819
2003,"Yakutat","Bairdi",1.16000590891187,"Motile epifauna",76,57198,0.0152632356435773,873.026552341332
2005,"Yakutat","Bairdi",0.735838555293436,"Motile epifauna",86,57198,0.00855626227085391,489.401089368302
2007,"Yakutat","Bairdi",1.4105575852491,"Motile epifauna",70,57198,0.0201508226464157,1152.58675372968
2009,"Yakutat","Bairdi",1.90163641347192,"Motile epifauna",80,57198,0.023770455168399,1359.62249472209
2011,"Yakutat","Bairdi",0.84066768890357,"Motile epifauna",66,57198,0.0127373892258117,728.553188937975
2013,"Yakutat","Bairdi",28.2538555154046,"Motile epifauna",59,57198,0.478878907040755,27390.9157249171
2015,"Yakutat","Bairdi",55.8215880425997,"Motile epifauna",77,57198,0.724955688864932,41466.0154916964
2017,"Yakutat","Bairdi",9.21033611561522,"Motile epifauna",68,57198,0.135446119347283,7747.24713442587
2019,"Yakutat","Bairdi",1.3757571131404,"Motile epifauna",67,57198,0.0205336882558268,1174.48590085678
2021,"Yakutat","Bairdi",43.8690491269875,"Motile epifauna",69,57198,0.635783320680978,36365.5343763106
2023,"Yakutat","Bairdi",27.9992158173965,"Motile epifauna",62,57198,0.451600255119299,25830.6313923137
1990,"Chirikof","Bathylagidae",0,"Pelagic foragers",156,68054,0,0
1996,"Chirikof","Bathylagidae",0,"Pelagic foragers",183,68054,0,0
1999,"Chirikof","Bathylagidae",0,"Pelagic foragers",154,68054,0,0
2001,"Chirikof","Bathylagidae",0,"Pelagic foragers",140,68054,0,0
2003,"Chirikof","Bathylagidae",0,"Pelagic foragers",169,68054,0,0
2005,"Chirikof","Bathylagidae",0,"Pelagic foragers",168,68054,0,0
2007,"Chirikof","Bathylagidae",0,"Pelagic foragers",187,68054,0,0
2009,"Chirikof","Bathylagidae",0,"Pelagic foragers",182,68054,0,0
2011,"Chirikof","Bathylagidae",0,"Pelagic foragers",150,68054,0,0
2013,"Chirikof","Bathylagidae",0,"Pelagic foragers",123,68054,0,0
2015,"Chirikof","Bathylagidae",0,"Pelagic foragers",172,68054,0,0
2017,"Chirikof","Bathylagidae",0,"Pelagic foragers",115,68054,0,0
2019,"Chirikof","Bathylagidae",0,"Pelagic foragers",118,68054,0,0
2021,"Chirikof","Bathylagidae",0,"Pelagic foragers",112,68054,0,0
2023,"Chirikof","Bathylagidae",0,"Pelagic foragers",120,68054,0,0
1984,"Kodiak","Bathylagidae",0,"Pelagic foragers",264,101489,0,0
1990,"Kodiak","Bathylagidae",0,"Pelagic foragers",215,101489,0,0
1996,"Kodiak","Bathylagidae",0,"Pelagic foragers",210,101489,0,0
1999,"Kodiak","Bathylagidae",0,"Pelagic foragers",231,101489,0,0
2001,"Kodiak","Bathylagidae",0,"Pelagic foragers",210,101489,0,0
2003,"Kodiak","Bathylagidae",0,"Pelagic foragers",246,101489,0,0
2005,"Kodiak","Bathylagidae",0,"Pelagic foragers",285,101489,0,0
2007,"Kodiak","Bathylagidae",0,"Pelagic foragers",261,101489,0,0
2009,"Kodiak","Bathylagidae",0,"Pelagic foragers",272,101489,0,0
2011,"Kodiak","Bathylagidae",0,"Pelagic foragers",224,101489,0,0
2013,"Kodiak","Bathylagidae",0,"Pelagic foragers",185,101489,0,0
2015,"Kodiak","Bathylagidae",0,"Pelagic foragers",248,101489,0,0
2017,"Kodiak","Bathylagidae",0,"Pelagic foragers",176,101489,0,0
2019,"Kodiak","Bathylagidae",0,"Pelagic foragers",175,101489,0,0
2021,"Kodiak","Bathylagidae",0,"Pelagic foragers",175,101489,0,0
2023,"Kodiak","Bathylagidae",0,"Pelagic foragers",180,101489,0,0
1984,"Shumagin","Bathylagidae",0,"Pelagic foragers",222,65228,0,0
1990,"Shumagin","Bathylagidae",0,"Pelagic foragers",135,65228,0,0
1993,"Shumagin","Bathylagidae",0,"Pelagic foragers",170,65228,0,0
1996,"Shumagin","Bathylagidae",0,"Pelagic foragers",200,65228,0,0
1999,"Shumagin","Bathylagidae",0,"Pelagic foragers",141,65228,0,0
2001,"Shumagin","Bathylagidae",0,"Pelagic foragers",139,65228,0,0
2003,"Shumagin","Bathylagidae",0,"Pelagic foragers",226,65228,0,0
2005,"Shumagin","Bathylagidae",0,"Pelagic foragers",174,65228,0,0
2007,"Shumagin","Bathylagidae",0,"Pelagic foragers",198,65228,0,0
2009,"Shumagin","Bathylagidae",0,"Pelagic foragers",191,65228,0,0
2011,"Shumagin","Bathylagidae",0,"Pelagic foragers",160,65228,0,0
2013,"Shumagin","Bathylagidae",0,"Pelagic foragers",133,65228,0,0
2015,"Shumagin","Bathylagidae",0,"Pelagic foragers",184,65228,0,0
2017,"Shumagin","Bathylagidae",0,"Pelagic foragers",123,65228,0,0
2019,"Shumagin","Bathylagidae",0,"Pelagic foragers",121,65228,0,0
2021,"Shumagin","Bathylagidae",0,"Pelagic foragers",112,65228,0,0
2023,"Shumagin","Bathylagidae",0,"Pelagic foragers",116,65228,0,0
1984,"Southeastern","Bathylagidae",0,"Pelagic foragers",87,28038,0,0
1987,"Southeastern","Bathylagidae",0,"Pelagic foragers",46,28038,0,0
1990,"Southeastern","Bathylagidae",0,"Pelagic foragers",68,28038,0,0
1996,"Southeastern","Bathylagidae",0,"Pelagic foragers",98,28038,0,0
2003,"Southeastern","Bathylagidae",0,"Pelagic foragers",77,28038,0,0
2007,"Southeastern","Bathylagidae",0,"Pelagic foragers",61,28038,0,0
2011,"Southeastern","Bathylagidae",0,"Pelagic foragers",53,28038,0,0
2013,"Southeastern","Bathylagidae",0,"Pelagic foragers",36,28038,0,0
2015,"Southeastern","Bathylagidae",0,"Pelagic foragers",62,28038,0,0
2017,"Southeastern","Bathylagidae",0,"Pelagic foragers",43,28038,0,0
2019,"Southeastern","Bathylagidae",0,"Pelagic foragers",50,28038,0,0
2021,"Southeastern","Bathylagidae",0,"Pelagic foragers",51,28038,0,0
1987,"Yakutat","Bathylagidae",0,"Pelagic foragers",109,57198,0,0
1990,"Yakutat","Bathylagidae",0,"Pelagic foragers",134,57198,0,0
1993,"Yakutat","Bathylagidae",0,"Pelagic foragers",124,57198,0,0
1996,"Yakutat","Bathylagidae",0,"Pelagic foragers",116,57198,0,0
1999,"Yakutat","Bathylagidae",0,"Pelagic foragers",127,57198,0,0
2003,"Yakutat","Bathylagidae",0,"Pelagic foragers",76,57198,0,0
2007,"Yakutat","Bathylagidae",0,"Pelagic foragers",70,57198,0,0
2011,"Yakutat","Bathylagidae",0,"Pelagic foragers",66,57198,0,0
2013,"Yakutat","Bathylagidae",0,"Pelagic foragers",59,57198,0,0
2015,"Yakutat","Bathylagidae",0,"Pelagic foragers",77,57198,0,0
2017,"Yakutat","Bathylagidae",0,"Pelagic foragers",68,57198,0,0
2019,"Yakutat","Bathylagidae",0,"Pelagic foragers",67,57198,0,0
