"survey","year","model","stratum_bin","species_name","species_code","haul_count","catch_count","mean_wgt_cpue","var_wgt_cpue","mean_num_cpue","var_num_cpue","stratum_biomass","biomass_var","min_biomass","max_biomass","stratum_pop","pop_var","min_pop","max_pop","area","stratum_ratio","Ni","fi"
"GOA",1990,"WGOA","Kodiak_gully","Pacific_cod",21720,58,47,1134.56778420051,36919.407029554,521.932119740382,14962.5893914288,7555.60877617194,1637316.9072949,4993.30033761133,10117.9172147326,3475786.07412629,663567011460.578,1844585.26823454,5106986.88001803,6659.46,0.0283659803967855,665946,7645611207.72414
"GOA",1990,"WGOA","Kodiak_gully","Pacific_cod",21720,58,47,1134.56778420051,36919.407029554,521.932119740382,14962.5893914288,3639.95099860226,380001.136972835,2405.54654014496,4874.35545705955,1674476.71871833,154005750315.793,888637.856725965,2460315.58071069,3208.227,0.0136654479778297,320822.7,1774286157.21879
"GOA",1990,"WGOA","Kodiak_shelf","Pacific_cod",21720,145,119,1222.06558855576,34948.6681010972,651.214441544805,8725.44041001323,7046.52183853167,1161960.06818179,4915.88753865789,9177.15613840546,3754951.31103046,290100134986.741,2690349.31045839,4819553.31160253,5766.075,0.0245606055770881,576607.5,2292362765.30172
"GOA",1990,"WGOA","Kodiak_shelf","Pacific_cod",21720,145,119,1222.06558855576,34948.6681010972,651.214441544805,8725.44041001323,18823.6559041659,8291813.96349638,13132.0071961283,24515.3046122036,10030751.7716375,2070171270049.97,7186837.82474894,12874665.7185261,15403.147,0.0656097289946641,1540314.7,16361007099.342
"GOA",1990,"WGOA","Kodiak_shelf","Pacific_cod",21720,145,119,1222.06558855576,34948.6681010972,651.214441544805,8725.44041001323,12082.4158261802,3416246.15125192,8429.0943472303,15735.7373051301,6438479.0378205,852915256525.895,4613044.53906424,8263913.53657676,9886.88,0.0421131809884541,988688,6740417941.95862
"GOA",1990,"WGOA","Kodiak_shelf","Pacific_cod",21720,145,119,1222.06558855576,34948.6681010972,651.214441544805,8725.44041001323,6428.16520518158,966975.917907962,4484.50142534023,8371.82898502293,3425441.36210988,241419522060.667,2454261.8647268,4396620.85949296,5260.082,0.0224053275937515,526008.2,1907643829.5051
"GOA",1990,"WGOA","Kodiak_shelf","Pacific_cod",21720,145,119,1222.06558855576,34948.6681010972,651.214441544805,8725.44041001323,2688.08235403021,169093.43197813,1875.29547908373,3500.86922897668,1432425.61233967,42216620678.6999,1026304.98752949,1838546.23714984,2199.622,0.00936929338600099,219962.2,333458447.654069
"GOA",1990,"WGOA","Kodiak_shelf","Pacific_cod",21720,145,119,1222.06558855576,34948.6681010972,651.214441544805,8725.44041001323,8965.56442801168,1881034.97446018,6254.67535028331,11676.4535057401,4777570.93137819,469627584413.947,3423036.30492936,6132105.55782702,7336.402,0.0312494159158457,733640.2,3711183208.46234
"GOA",1990,"WGOA","Kodiak_shelf","Pacific_cod",21720,145,119,1222.06558855576,34948.6681010972,651.214441544805,8725.44041001323,13419.2309293702,4214022.52069005,9361.70093780756,17476.7609209328,7150841.21299748,1052091664391.08,5123438.13089436,9178244.2951006,10980.778,0.0467726412486078,1098077.8,8314590576.35752
"GOA",1990,"WGOA","Kodiak_shelf","Pacific_cod",21720,145,119,1222.06558855576,34948.6681010972,651.214441544805,8725.44041001323,14758.8995557094,5097409.84151764,10296.2982408544,19221.5008705645,7864723.97389547,1272642084354.02,5634921.1927088,10094526.7550821,12077.011,0.0514420474449525,1207701.1,10057702277.8049
"GOA",1990,"WGOA","Kodiak_shelf","Pacific_cod",21720,145,119,1222.06558855576,34948.6681010972,651.214441544805,8725.44041001323,6141.86456735709,882758.829870399,4284.76859685524,7998.96053785894,3272877.44760253,220393508106.404,2344952.79832428,4200802.09688078,5025.806,0.0214074286014252,502580.6,1741478519.3749
"GOA",1990,"WGOA","Kodiak_slope","Pacific_cod",21720,12,4,138.041808113042,6142.74715759224,52.4589224366697,1127.63928514817,223.988570429535,16173.0927508184,0,503.895501724496,85120.5819706544,2968934628.15365,0,205047.709576297,1622.614,0.0069115268979091,162261.4,2193901232.76333
"GOA",1990,"WGOA","Kodiak_slope","Pacific_cod",21720,12,4,138.041808113042,6142.74715759224,52.4589224366697,1127.63928514817,401.945857567504,52080.6595728609,0,904.236806264973,152748.264124499,9560575459.82501,0,367956.620776886,2911.769,0.0124026846582107,291176.9,7065041080.90083
"GOA",1990,"WGOA","Kodiak_slope","Pacific_cod",21720,12,4,138.041808113042,6142.74715759224,52.4589224366697,1127.63928514817,240.860178258919,18701.2815298329,0,541.850685222401,91532.1639297866,3433040493.87593,0,220492.625071988,1744.835,0.00743212744060709,174483.5,2536866497.52083
"GOA",1990,"WGOA","Kodiak_slope","Pacific_cod",21720,12,4,138.041808113042,6142.74715759224,52.4589224366697,1127.63928514817,482.299165819257,74984.9977582291,0,1085.00348779294,183284.28812135,13765181457.0323,0,441515.114329946,3493.863,0.0148821149713422,349386.3,10172216166.0075
"GOA",1990,"WGOA","Shumagin_gully","Pacific_cod",21720,21,20,1188.51218666726,83329.793376896,479.092544279311,21301.4125234483,5045.60980225352,1501828.52872034,2489.28008394468,7601.93952056237,2033899.24370967,383909136616.499,741427.914599693,3326370.57281964,4245.316,0.0180829302126839,424531.6,8581817344.5219
"GOA",1990,"WGOA","Shumagin_gully","Pacific_cod",21720,21,20,1188.51218666726,83329.793376896,479.092544279311,21301.4125234483,2707.7183811772,432513.843804506,1335.86815139469,4079.56861095972,1091488.75626399,110562566347.806,397886.097292506,1785091.41523546,2278.242,0.00970417540027772,227824.2,2471384847.49714
"GOA",1990,"WGOA","Shumagin_shelf","Pacific_cod",21720,99,84,2505.3970787376,130791.3493287,987.094315411111,21137.208786032,20876.7673351442,9081391.30384377,14896.5058277057,26857.0288425827,8225178.56972385,1467644955436.52,5821067.7449946,10629289.3944531,8332.718,0.0354932254927489,833271.8,7012721199.66707
"GOA",1990,"WGOA","Shumagin_shelf","Pacific_cod",21720,99,84,2505.3970787376,130791.3493287,987.094315411111,21137.208786032,34276.9412349051,24481048.0721257,24458.1283426064,44095.7541272038,13504675.2188694,3956385701786.32,9557437.4047697,17451913.0329692,13681.241,0.0582752676658015,1368124.1,18905334431.4637
"GOA",1990,"WGOA","Shumagin_shelf","Pacific_cod",21720,99,84,2505.3970787376,130791.3493287,987.094315411111,21137.208786032,17226.6668581168,6183415.02680993,12291.9961277668,22161.3375884668,6787085.79707297,999302592283.062,4803310.45471502,8770861.13943093,6875.823,0.0292875789372963,687582.3,4774761097.22818
"GOA",1990,"WGOA","Shumagin_shelf","Pacific_cod",21720,99,84,2505.3970787376,130791.3493287,987.094315411111,21137.208786032,31063.8897404839,20106550.034153,22165.4726098967,39962.3068710711,12238774.1398818,3249422444374.41,8661542.45528217,15816005.8244815,12398.789,0.0528126613445955,1239878.9,15527039784.385
"GOA",1990,"WGOA","Shumagin_shelf","Pacific_cod",21720,99,84,2505.3970787376,130791.3493287,987.094315411111,21137.208786032,20428.3538713888,8695461.39960321,14576.542795651,26280.1649471267,8048509.41624588,1405274768076.46,5696036.64662653,10400982.1858652,8153.739,0.0347308641593321,815373.9,6714685603.89
"GOA",1990,"WGOA","Shumagin_slope","Pacific_cod",21720,15,6,208.195321174087,10620.4652946957,93.3778544070551,2949.98911971957,580.437937471976,82549.2618117987,0,1196.66490825886,260332.695816295,22929261329.7565,0,585105.112877077,2787.949,0.0118752731724851,278794.9,5181494289.50067
"GOA",1990,"WGOA","Shumagin_slope","Pacific_cod",21720,15,6,208.195321174087,10620.4652946957,93.3778544070551,2949.98911971957,526.963385619054,68039.7164283413,0,1086.41863461595,236348.780667552,18899023498.778,0,531200.583765443,2531.101,0.0107812287104787,253110.1,4270728404.70067
"GOA",1990,"WGOA","Shumagin_slope","Pacific_cod",21720,15,6,208.195321174087,10620.4652946957,93.3778544070551,2949.98911971957,417.557160732713,42720.2204617026,0,860.860342136351,187278.904932353,11866164245.8344,0,420914.647183864,2005.603,0.00854286914881,200560.3,2681428368.77267
"GOA",1990,"WGOA","Shumagin_slope","Pacific_cod",21720,15,6,208.195321174087,10620.4652946957,93.3778544070551,2949.98911971957,403.320140084866,39856.7086754662,0,831.508465031904,180893.447114435,11070782087.0315,0,406563.149744752,1937.22,0.00825159165221517,193722,2501687163.6
"GOA",1993,"WGOA","Chirikof_gully","Pacific_cod",21720,66,52,1892.55980578939,225699.757806467,888.263129468358,65892.6172847412,21015.0578933178,27828708.3906361,10479.5717501763,31550.5440364593,9863308.4318787,8124538764836.49,4170751.10540494,15555865.7583525,11104.039,0.0472976716729497,1110403.9,18680659613.3002
"GOA",1993,"WGOA","Chirikof_gully","Pacific_cod",21720,66,52,1892.55980578939,225699.757806467,888.263129468358,65892.6172847412,18959.2572340398,22650328.5747369,9454.40633676985,28464.1081313098,8898429.05444118,6612720574687.33,3762746.8583692,14034111.2505132,10017.785,0.0426707710428792,1001778.5,15204455237.5947
"GOA",1993,"WGOA","Chirikof_shelf","Pacific_cod",21720,96,80,1777.58369354994,91759.3863598506,764.47524778203,13497.908240469,14115.5290280934,5786083.59899958,9340.15078625174,18890.9072699351,6070584.80030043,851139361206.012,4239047.52527256,7902122.07532829,7940.852,0.0338240716463159,794085.2,6567657007.08167
"GOA",1993,"WGOA","Chirikof_shelf","Pacific_cod",21720,96,80,1777.58369354994,91759.3863598506,764.47524778203,13497.908240469,12980.0690024993,4892652.68556509,8588.82451079277,17371.3134942059,5582264.00417569,719714675763.545,3898056.47903114,7266471.52932024,7302.086,0.0311032468596015,730208.6,5553484369.67042
"GOA",1993,"WGOA","Chirikof_shelf","Pacific_cod",21720,96,80,1777.58369354994,91759.3863598506,764.47524778203,13497.908240469,19183.7045517953,10686988.4420791,12693.7285025635,25673.6806010271,8250226.04776664,1572067938558.64,5761075.98546249,10739376.1100708,10792.012,0.0459685921732204,1079201.2,12130954445.4817
"GOA",1993,"WGOA","Chirikof_shelf","Pacific_cod",21720,96,80,1777.58369354994,91759.3863598506,764.47524778203,13497.908240469,13748.9326102216,5489443.90884531,9097.57639787363,18400.2888225695,5912924.7765246,807503331399.96,4128954.61732269,7696894.9357265,7734.619,0.0329456218568179,773461.9,6230927691.7626
"GOA",1993,"WGOA","Chirikof_shelf","Pacific_cod",21720,96,80,1777.58369354994,91759.3863598506,764.47524778203,13497.908240469,8907.00616145105,2303848.36218696,5893.70617540806,11920.306147494,3830585.17412083,338898667770.091,2674871.22523996,4986299.12300171,5010.738,0.0213432464316068,501073.8,2614863020.43375
"GOA",1993,"WGOA","Chirikof_slope","Pacific_cod",21720,10,4,162.224454243916,8540.69385821451,65.4185181533612,1425.20678526065,247.929742338882,19948.8456185956,0,567.437685046162,99979.971734518,3328913388.73998,0,230499.057203415,1528.313,0.006509851639345,152831.3,2335587794.669
"GOA",1993,"WGOA","Chirikof_slope","Pacific_cod",21720,10,4,162.224454243916,8540.69385821451,65.4185181533612,1425.20678526065,260.201697853525,21972.5652792164,0,595.524553376388,104928.751795783,3666616512.12359,0,241908.23364785,1603.961,0.00683207441492381,160396.1,2572530493.421
"GOA",1993,"WGOA","Chirikof_slope","Pacific_cod",21720,10,4,162.224454243916,8540.69385821451,65.4185181533612,1425.20678526065,316.858426273759,32582.9973464353,0,725.195009666877,127776.103842327,5437205650.17154,0,294581.71429562,1953.21,0.00831970108249099,195321,3814833983.1
"GOA",1993,"WGOA","Chirikof_slope","Pacific_cod",21720,10,4,162.224454243916,8540.69385821451,65.4185181533612,1425.20678526065,497.307175707436,80261.9972930881,0,1138.18870571229,200543.738325037,13393518728.0668,0,462344.025608581,3065.55,0.0130577150707964,306555,9397290247.5
"GOA",1993,"WGOA","Kodiak_gully","Pacific_cod",21720,53,42,903.78007837162,18701.9013433131,397.224339998893,3768.7081038632,7150.50462955862,1170667.6511019,4979.36503865238,9321.64422046486,3142749.60259475,235906744595.02,2168116.59201054,4117382.61317895,7911.775,0.0337002181188531,791177.5,11809809511.2972
"GOA",1993,"WGOA","Kodiak_gully","Pacific_cod",21720,53,42,903.78007837162,18701.9013433131,397.224339998893,3768.7081038632,6018.68728071267,829399.541640951,4191.20643601517,7846.16812541016,2645299.60324903,167136202707.021,1824936.34106512,3465662.86543294,6659.46,0.0283659803967855,665946,8366958109.01887
"GOA",1993,"WGOA","Kodiak_gully","Pacific_cod",21720,53,42,903.78007837162,18701.9013433131,397.224339998893,3768.7081038632,2899.53164949395,192493.443037257,2019.13393136946,3779.92936761843,1274385.85264163,38790259097.0745,879171.891217356,1669599.8140659,3208.227,0.0136654479778297,320822.7,1941701910.04132
"GOA",1993,"WGOA","Kodiak_shelf","Pacific_cod",21720,173,136,1978.49231089004,637527.173872458,1099.98170436272,218959.678545396,11408.1350515153,21196261.793946,2320.63846507096,20495.6316379596,6342577.00598328,7279888385894.83,1016873.51079819,11668280.5011684,5766.075,0.0245606055770881,576607.5,1921251190.51301
"GOA",1993,"WGOA","Kodiak_shelf","Pacific_cod",21720,173,136,1978.49231089004,637527.173872458,1099.98170436272,218959.678545396,30475.0079030089,151257744.84831,6199.2144415989,54750.8013644189,16943179.8896096,51949702768455.3,2716414.9212819,31169944.8579372,15403.147,0.0656097289946641,1540314.7,13712733529.4392
"GOA",1993,"WGOA","Kodiak_shelf","Pacific_cod",21720,173,136,1978.49231089004,637527.173872458,1099.98170436272,218959.678545396,19561.1160586925,62318533.7924773,3979.11474053681,35143.1173768481,10875387.1132297,21403395315273.3,1743596.18569657,20007178.0407628,9886.88,0.0421131809884541,988688,5649323227.28324
"GOA",1993,"WGOA","Kodiak_shelf","Pacific_cod",21720,173,136,1978.49231089004,637527.173872458,1099.98170436272,218959.678545396,10407.0317916511,17639396.7965616,2116.99442317823,18697.0691601239,5785993.96344768,6058277686971.98,927639.347463629,10644348.5794317,5260.082,0.0224053275937515,526008.2,1598807092.76671
"GOA",1993,"WGOA","Kodiak_shelf","Pacific_cod",21720,173,136,1978.49231089004,637527.173872458,1099.98170436272,218959.678545396,4351.93521386456,3084571.27743955,885.268995255233,7818.60143247389,2419543.95651374,1059400701708.19,387913.328489298,4451174.58453818,2199.622,0.00936929338600099,219962.2,279452693.458035
"GOA",1993,"WGOA","Kodiak_shelf","Pacific_cod",21720,173,136,1978.49231089004,637527.173872458,1099.98170436272,218959.678545396,14515.0149465983,34313493.9435704,2952.63878399492,26077.3911092016,8069907.97585008,11785021739570,1293807.8083214,14846008.1433788,7336.402,0.0312494159158457,733640.2,3110410539.31468
"GOA",1993,"WGOA","Kodiak_shelf","Pacific_cod",21720,173,136,1978.49231089004,637527.173872458,1099.98170436272,218959.678545396,21725.3848405905,76871423.5540805,4419.36946765433,39031.4002135266,12078654.8996687,26401607461669.9,1936510.06553947,22220799.7337979,10980.778,0.0467726412486078,1098077.8,6968698771.06035
"GOA",1993,"WGOA","Kodiak_shelf","Pacific_cod",21720,173,136,1978.49231089004,637527.173872458,1099.98170436272,218959.678545396,23894.2734020344,92986012.5407863,4860.56394855861,42927.9828555101,13284491.1433873,31936187584722.3,2129835.73323592,24439146.5535388,12077.011,0.0514420474449525,1207701.1,8429670604.91856
"GOA",1993,"WGOA","Kodiak_shelf","Pacific_cod",21720,173,136,1978.49231089004,637527.173872458,1099.98170436272,218959.678545396,9943.518527025,16103124.1702904,2022.70673232388,17864.3303217261,5528294.64967639,5530642514398.54,886323.710983742,10170265.588369,5025.806,0.0214074286014252,502580.6,1459539381.8067
"GOA",1993,"WGOA","Kodiak_slope","Pacific_cod",21720,14,3,113.45232640408,9943.28768221671,53.9226318076447,2140.1310070487,184.08933315583,26179.4454186188,0,533.638353153076,87495.6172879295,5634699978.35107,0,249662.909874891,1622.614,0.0069115268979091,162261.4,1880463590.74
"GOA",1993,"WGOA","Kodiak_slope","Pacific_cod",21720,14,3,113.45232640408,9943.28768221671,53.9226318076447,2140.1310070487,330.346967001281,84303.1574517113,0,957.610136435516,157010.247695914,18144883968.0251,0,448018.272628919,2911.769,0.0124026846582107,291176.9,6055707901.215
"GOA",1993,"WGOA","Kodiak_slope","Pacific_cod",21720,14,3,113.45232640408,9943.28768221671,53.9226318076447,2140.1310070487,197.955589941263,30271.8340030362,0,573.833872950589,94086.0952700917,6515520083.56312,0,268468.399355333,1744.835,0.00743212744060709,174483.5,2174432071.66071
"GOA",1993,"WGOA","Kodiak_slope","Pacific_cod",21720,14,3,113.45232640408,9943.28768221671,53.9226318076447,2140.1310070487,396.386885487138,121378.494903361,0,1149.04672180966,188398.288135353,26124747551.6745,0,537581.953122686,3493.863,0.0148821149713422,349386.3,8718992515.67786
"GOA",1993,"WGOA","Shumagin_gully","Pacific_cod",21720,27,27,1076.12635117797,28970.8507459604,533.423678324292,7510.84616576905,4568.49641667745,522133.181763604,3083.19584631141,6053.79698704349,2264552.07636897,135365786826.843,1508279.84043889,3020824.31229905,4245.316,0.0180829302126839,424531.6,6674652483.16148
"GOA",1993,"WGOA","Shumagin_gully","Pacific_cod",21720,27,27,1076.12635117797,28970.8507459604,533.423678324292,7510.84616576905,2451.6762505604,150369.915808481,1654.59208956229,3248.76041155851,1215268.22775289,38984195372.8137,809415.949305349,1621120.50620044,2278.242,0.00970417540027772,227824.2,1922137587.12
"GOA",1993,"WGOA","Shumagin_shelf","Pacific_cod",21720,129,124,2290.5067980984,43107.9295101656,1483.62095562652,29349.1675409381,19086.1472256369,2993164.13653992,15662.8956069373,22509.3988443364,12362595.0421263,2037835653881.77,9537987.37329432,15187202.7109583,8332.718,0.0354932254927489,833271.8,5381662020.25612
"GOA",1993,"WGOA","Shumagin_shelf","Pacific_cod",21720,129,124,2290.5067980984,43107.9295101656,1483.62095562652,29349.1675409381,31336.9755169225,8068785.13024559,25716.4408487544,36957.5101850906,20297775.8465768,5493470211404.23,15660136.8135819,24935414.8795716,13681.241,0.0582752676658015,1368124.1,14508426860.4024
